"ensembl","entrez","hgnc_symbol","P13555_106","P13555_109","P13555_110","P13555_116","P13555_118","P13555_119","P13555_120","P13555_210","P13555_211","P13555_212"
"ENSG00000132676",7818,"DAP3",5.27718777135377,5.55712035477005,5.18529622415279,5.11302029451282,4.99408455497058,4.94326711770608,4.99723756767575,5.26862512278149,5.14261493160186,4.78036575351024
"ENSG00000120265",5110,"PCMT1",4.81020568041892,5.38475506748666,5.07342482916069,4.93957821688211,5.26100236490234,4.94326711770608,5.26535123602001,5.21664631009443,5.20581845776957,5.16383819172833
"ENSG00000121898",119587,"CPXM2",9.94847909009027,9.29399748636154,9.96785504498936,10.1394153864013,10.1873959938318,10.0197817660328,10.2379020982552,9.97584281175151,9.67305287200943,10.6425401903779
"ENSG00000172197",154141,"MBOAT1",4.81020568041892,5.1707204069151,4.76259711294854,5.03209247546797,4.66451533263707,4.33057497578978,4.63083304763756,4.96196522107549,4.66572829409432,4.78036575351024
"ENSG00000183258",51428,"DDX41",4.81020568041892,5.08409300646659,4.76259711294854,5.03209247546797,4.99408455497058,5.03632149234958,4.75444462058805,5.16099600555359,5.20581845776957,5.21966779382149
"ENSG00000165752",282974,"STK32C",5.08384922574117,5.31929181001909,4.76259711294854,4.93957821688211,4.80179550786164,4.83207515309658,4.92789986858822,5.31751899674637,5.20581845776957,4.96415089569497
"ENSG00000102879",11151,"CORO1A",6.86342870175524,6.6127197588038,6.91286881953286,6.43470109178845,6.85537705839187,7.38147958331407,7.10738219859642,7.10995664611935,6.63564301390736,6.73374401334056
"ENSG00000147869",9350,"CER1",4.33057497578978,5.31929181001909,5.59101768913044,4.68391578200042,4.33057497578978,4.83207515309658,4.84878597012825,5.21664631009443,5.66723333589475,4.64926641150223
"ENSG00000160584",23387,"SIK3",5.1539313635356,4.86638489070362,4.76259711294854,5.31336017641667,4.66451533263707,5.03632149234958,5.21887707152116,5.10087059637445,5.41867999450969,5.03754555015943
"ENSG00000180697",152065,"C3orf22",5.43353803352245,5.50304654230017,5.77203134966761,5.25202291813291,5.58675018844661,5.53031821411717,5.30933797680237,5.48980922821612,5.46475892294492,5.16383819172833
"ENSG00000166263",252983,"STXBP4",9.91027600795486,10.0095922877605,9.73523196004387,10.1159457061105,9.96309634297364,10.0701048163367,10.007153412668,9.71678931374566,9.62400809127649,9.87325187278566
"ENSG00000205250",1874,"E2F4",5.00582285912278,5.38475506748666,5.92729698891236,5.69594439773534,5.73350452351535,5.88720103833144,5.21887707152116,5.52834069074461,5.8367773455238,5.21966779382149
"ENSG00000119729",23433,"RHOQ",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978
"ENSG00000065457",23536,"ADAT1",5.08384922574117,5.1707204069151,5.18529622415279,5.03209247546797,4.99408455497058,5.62069244384807,5.11665755422071,5.44966713376282,5.50869773432627,5.32086016823607
"ENSG00000132275",23378,"RRP8",5.52466062708532,5.50304654230017,5.18529622415279,5.73496917923586,5.20273032647538,5.03632149234958,5.3511631945985,5.66913475105996,5.50869773432627,5.21966779382149
"ENSG00000140297",9245,"GCNT3",6.99970778292116,7.47845722118817,7.67008865563683,7.52994947287867,7.12014900583831,7.17254799776237,7.27454650895548,7.32260054204106,7.20617621033639,7.39194051283963
"ENSG00000113578",2246,"FGF1",5.48018580065942,6.01973606270133,5.65487304329589,6.00595668740216,5.5046369370078,6.07438566279539,5.92324366265249,5.95677575041114,5.98401337254885,5.88291728668755
"ENSG00000185436",163702,"IFNLR1",7.0126183125476,7.46690828690868,7.47519505326399,7.08216453151115,7.44588465692719,6.89616786497117,6.96983936673448,7.22033842107223,7.48124197615735,6.63304071041768
"ENSG00000248568",NA,"KRT8P48",4.33057497578978,4.33057497578978,4.33057497578978,4.82904109448525,4.66451533263707,4.68607714955073,4.63083304763756,4.64815398230621,4.33057497578978,4.33057497578978
"ENSG00000011007",6924,"TCEB3",5.75690933906639,5.70391296727921,5.3701310693898,5.61329202445984,6.03249821929372,5.66304724235296,5.71896254529806,5.76352842650735,5.62984968594271,6.05967739383424
"ENSG00000168517",124790,"HEXIM2",5.1539313635356,5.44577041132024,5.71505051951989,6.68682290305052,6.10907235894862,6.28593903375769,6.01314112015149,5.56541656297302,5.46475892294492,6.61801278220005
"ENSG00000100412",50,"ACO2",4.33057497578978,4.71053199576477,4.76259711294854,5.37058298420186,4.80179550786164,5.11771503819928,4.33057497578978,4.33057497578978,4.33057497578978,5.16383819172833
"ENSG00000127884",1892,"ECHS1",4.33057497578978,4.86638489070362,5.28283831555634,4.93957821688211,4.33057497578978,5.11771503819928,4.63083304763756,5.10087059637445,5.07345255402583,4.88035503537441
