ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Score
MDM4,-0.0780036624700351,-18.92761119806554,-1.1981453893826692,0.2619759866954525,0.3395777007872076,-6.8490546051006,0.03658846316959355
SPTA1,0.12485193122833849,-20.233365892186626,1.1976397070099414,0.26216312611687387,0.33977742697709573,-6.849633033805962,0.05853126914227312
EIF2AK3,0.06916646250397207,-17.352280780159436,1.197434740371544,0.26223900966987257,0.33983292743275595,-6.849867436405507,0.032420710215675386
RAB11FIP4,-0.10031221217260011,-20.701176746847814,-1.1971943732844794,0.2623280220444883,0.33990542526097256,-6.850142286620894,0.047010506061723356
PHB2,-0.053864621479236874,-10.310250077254027,-1.1966696426967811,0.26252242473818654,0.34011444465387186,-6.850742157100905,0.025228837948392986
RAB3GAP2,-0.049035295717777316,-12.067954521960914,-1.195987707910891,0.2627752433911805,0.34039908340490793,-6.851521459795982,0.022949088088661678
TMEM131,0.07582967614824199,-17.126336656232702,1.1933563337290283,0.2637526452319974,0.3416221573008696,-6.854525543162567,0.03537105341691558
FGF13,0.10547611314057015,-14.447284333225989,1.1932468357373636,0.26379338117762874,0.3416318716296895,-6.854650447030013,0.049198449058586606
VEZT,0.0684171358836192,-13.031538315571195,1.1929393102800119,0.26390781550334125,0.341737016321346,-6.855001195686342,0.03190345620403052
PLEKHG5,0.10280206519691504,-18.678473877819677,1.1910316580100135,0.26461857806748046,0.34261422899050653,-6.857175512524817,0.04782296605749095
COA1,-0.08582149663609329,-16.717753449405173,-1.190758220952408,0.2647205836380297,0.34270313340243164,-6.857486966418224,0.03991402683715809
LARP4B,-0.056063127721623474,-14.59954550523291,-1.1902233679466676,0.2649202024387022,0.3428859637389989,-6.858096032292152,0.026060961328249335
KLF7,0.08602823777130908,-19.974741504286104,1.1901840823638863,0.26493486948195805,0.3428859637389989,-6.858140761097381,0.03999025150412357
NCAN,-0.10183485169023854,-16.363161401244867,-1.1901117276281652,0.26496188442249907,0.3428859637389989,-6.858223138165317,0.04733796061013738
DIS3L2,-0.04641348408623358,-12.008346008920684,-1.189304781927614,0.26526332337124625,0.3432328425142296,-6.859141613767576,0.021554940124003514
CEP192,0.08756158733661579,-17.244597461553557,1.1876497094907867,0.26588245379829134,0.34399065356735514,-6.8610240270727845,0.040580711622552564
BCL9L,0.04731681815985489,-15.49158134462677,1.187559929188955,0.26591607229221087,0.34399085163499066,-6.861126085335036,0.021929126401184603
GALE,0.07336765052670202,-13.40642092195048,1.186801614791097,0.2662001626098535,0.3443108236400742,-6.861987880546759,0.03397284103447471
MAGEH1,-0.09748336077533892,-17.445366010340912,-1.1866982566043112,0.266238903111803,0.3443108236400742,-6.862105312278881,0.04513960438083837
SERF2,0.1275833285230199,-15.425901085343177,1.1866315440256903,0.2662639106055988,0.3443108236400742,-6.862181104697398,0.05907737412123117
ZNF428,-0.11518234406554484,-15.443667148653436,-1.1857125223515181,0.2666086032868244,0.34471318656418465,-6.8632248944968195,0.05327668364006873
BCAM,0.08094515026525784,-17.025903666949368,1.1854427857604126,0.2667098404924836,0.3448007106555451,-6.86353113976229,0.03743161540264759
AMER3,0.2571603539052951,-19.28455197998888,1.185188660839652,0.2668052467938693,0.34484157708805246,-6.863819614111192,0.11890590148724618
PHF10,0.24102196477297433,-15.356118954433176,1.185179869637437,0.2668085477752001,0.34484157708805246,-6.86382959279563,0.11144382702985423
FOXJ3,-0.05962773810970745,-18.29265070347036,-1.1847275297298516,0.26697844007244315,0.3450177753966109,-6.864342960622952,0.02755746775604475
CHAF1B,-0.09323506070429488,-15.390676177395164,-1.184609853393375,0.2670226519335175,0.34503153227210887,-6.864476490089523,0.043087764061177404
ADAMTS12,-0.08840196992815308,-18.430025208228653,-1.1837821364150432,0.2673337985776438,0.345390160329261,-6.865415443618581,0.04081430894555545
GOT2,-0.06528237047340113,-10.530158966868242,-1.1835551141734917,0.26741918959527056,0.34545706294455025,-6.865672892063806,0.03013472892007518
EDNRA,0.18552617046404407,-20.988183278507467,1.1833454419615677,0.26749807424501615,0.3455055445129721,-6.865910633341911,0.08562867242798411
LAPTM4A,0.09633144995057208,-21.324458977920404,1.1832766899096876,0.26752394481746716,0.3455055445129721,-6.86598858265581,0.04446129703264117
NSD1,-0.06481770683385335,-19.98022401257514,-1.1829379595331895,0.2676514345259691,0.34562677079050713,-6.8663725784701155,0.029906411985081153
VPS35L,0.05684356297036608,-13.420363985700893,1.1825021151419401,0.26781554777881567,0.3457952538146522,-6.866866548468041,0.026215169616686552
IFT22,0.07431387321468108,-18.59822593063799,1.1816557507104206,0.2681344709117012,0.3461635551998714,-6.867825409117217,0.034237787897855886
CDK17,0.0668815416059747,-14.97604774992355,1.1815157356831172,0.26818726029530815,0.34618822662005183,-6.867983986441449,0.030811503973564414
ENTPD4,0.05496418778778178,-17.280622549557243,1.1812528724942917,0.26828638937620025,0.3462727017074287,-6.868281661470957,0.02531550149968706
DDX20,0.07099923874353209,-14.907836755172532,1.1809771735717793,0.2683903907766066,0.34636344341402875,-6.868593820395727,0.03269287401633854
JTB,0.07000588030729205,-17.48625548581448,1.1807358012666411,0.26848146994293837,0.34643748801700525,-6.868867069674984,0.0322289654831451
CPNE2,-0.15813156577611132,-14.3044561978246,-1.180430832828961,0.26859658209922865,0.3465425213252129,-6.869212255889016,0.07277902041500936
RSPH4A,0.39699474983991934,-19.462464129619384,1.180080573645566,0.26872883869007613,0.3466696451926823,-6.8696086255868645,0.18265100554083866
ANKRD9,-0.09372463093391303,-24.226215706291953,-1.1798023312507526,0.2688339394788651,0.3467617096126558,-6.869923436748519,0.043110412070715344
SVIP,0.12279078525034137,-17.112259608000187,1.1796438820943278,0.268893805473023,0.34679541109877077,-6.870102686391103,0.05647475547779922
SNX13,-0.12728396431040423,-16.204526037295683,-1.1795332456543408,0.26893561302634356,0.3468058168733892,-6.870227836298598,0.05853962966448748
SLC1A4,-0.14659850420777332,-13.141229040202104,-1.1784326936250842,0.2693517779491279,0.3472989118839796,-6.871472295499015,0.06733219122980977
GABARAP,-0.07374771574291472,-14.570135528464858,-1.176892862368918,0.269934924870542,0.3479683173760393,-6.873212054265972,0.03381039965530721
CFAP410,-0.054871150097326904,-16.348348312898413,-1.1768830398767438,0.26993864799655,0.3479683173760393,-6.873223146766184,0.025156243764949567
ASAP1,-0.05202610439217459,-14.320084861918984,-1.175895163727372,0.27031330502939177,0.3484075814918017,-6.874338406707229,0.023823398488003567
MACF1,0.0841519661335095,-13.684256285406594,1.1756612094267502,0.2704020947641536,0.3484664076894952,-6.874602428781295,0.0385280588996376
COMMD1,-0.26558793672963077,-16.429603691110653,-1.1755962631752956,0.2704267471679252,0.3484664076894952,-6.874675715125016,0.12159653706864253
ZNF121,0.1380861576009167,-19.748131905559006,1.1748478537360867,0.2707109604039209,0.34878891476459045,-6.8755200187886505,0.0631657627319875
NTM,-0.095310833722138,-14.490350908392996,-1.1744988412904755,0.2708435823898426,0.34891605256112196,-6.875913616382778,0.043583647454423995
LOXL2,0.12416056436847711,-18.974812687383622,1.174354103944713,0.2708985968014441,0.3489431925466221,-6.87607681840895,0.05677183075413992
ZNF641,0.15297965198106667,-20.250574070646895,1.1739748177042661,0.2710428055566697,0.3490852021447197,-6.876504421997819,0.06992218934811979
RBL2,0.057346402758749804,-16.26339800050816,1.1733255407255476,0.2712898112956998,0.3493595552879602,-6.877236176551917,0.02619167193547877
KCNA2,-0.13061856243280445,-20.03834174472905,-1.172603135992882,0.271564850259961,0.3496219493643721,-6.87805000098505,0.059614483011434245
ATR,0.05741999317215374,-18.553993167725782,1.1725171721915675,0.27159759394455557,0.3496219493643721,-6.878146819068289,0.026206560106944932
MTAP,0.09798599941183994,-16.315807703462834,1.1723971360446388,0.27164332113399314,0.3496219493643721,-6.8782820029950615,0.044720938498313254
LRRN3,-0.06408464472082542,-18.537326937978168,-1.1723523686583277,0.2716603766404759,0.3496219493643721,-6.878332417146442,0.02924831580479844
HS6ST1,-0.06741896088660582,-14.873730397813672,-1.1723438149750356,0.27166363552614453,0.3496219493643721,-6.878342049594498,0.030770102070988004
RHOC,0.1852749201386672,-17.576163543524768,1.1719267199449315,0.2718225836320191,0.3497827162185183,-6.878811685119091,0.08452272502695245
FDX1,-0.10622627962307618,-17.087384189687878,-1.1702549131536149,0.2724604335651907,0.3505596190532726,-6.8806928599073816,0.04835825095096701
NCOA3,0.05431685582362533,-17.079121185903404,1.1699399012502838,0.27258075585624464,0.3506705368518572,-6.881047102398266,0.024719640289733457
GLO1,0.07838719950649953,-11.654978013215972,1.169060312703498,0.27291695082175776,0.35105910868437595,-6.882035862850657,0.03563636936806671
TBC1D23,-0.07006229350042403,-16.008625673184305,-1.1685034228102,0.2731299767943619,0.35128916810175753,-6.882661590993576,0.031831769026644384
TUBG1,-0.06154486625277222,-13.63782506631543,-1.1682936805905955,0.27321024372386316,0.35134844179126606,-6.882897203300672,0.027957492076086183
UXT,-0.054916874846771435,-16.66382975527037,-1.167693573674014,0.27344000536425417,0.3515999268375242,-6.883571157777206,0.024929582553199398
STARD4,0.048854569943202364,-20.624048799136848,1.1670172294189265,0.27369914200716927,0.35188911578382653,-6.884330427264862,0.02216014791053915
MAP7D3,0.06201970432223902,-18.421342147492165,1.165527458539368,0.2742706336919769,0.3525797703501539,-6.886001719279752,0.028078962771711652
FDPS,-0.08301823066970826,-11.340745261682626,-1.1641766104488318,0.2747896615152365,0.35318165313498756,-6.887515808550964,0.0375243950894883
CCSAP,0.1271882891886449,-17.2172897294725,1.1641269353036927,0.2748087629082376,0.35318165313498756,-6.88757146206626,0.05748934391602562
FARP1,-0.09045603401797564,-18.53227449825536,-1.164040726663819,0.274841914916506,0.35318165313498756,-6.8876680417228915,0.0408862960742095
ARFGAP2,0.04305694202061261,-12.463562671569786,1.1638435902570472,0.2749177368775012,0.3532349271704794,-6.887888874190106,0.019458997683648956
UFL1,0.05264142054155485,-13.347466456590952,1.1637035999356549,0.27497158969457125,0.3532599638133356,-6.888045674874412,0.02378895167596524
RMI2,0.08333657081374213,-21.23733683390495,1.1632623320261424,0.2751413962829098,0.3534339430632379,-6.888539840690335,0.03764244101688465
JAZF1,-0.08598060871062785,-18.816890272301663,-1.1629525375439338,0.27526066018655904,0.3535429621464002,-6.888886690250729,0.038825214828374977
DSG2,0.31465132265045526,-20.18029728384573,1.1626071890664755,0.2753936604844159,0.3536284288521095,-6.88927326655158,0.1420502296043983
SPATA13,-0.06196045908019698,-18.906503379720892,-1.1626010930119606,0.2753960086546489,0.3536284288521095,-6.889280089598215,0.027972224507422302
NEUROD2,0.1159408574082832,-22.83204872691767,1.1622218671909532,0.2755421161697398,0.3537718476278735,-6.889704488796341,0.05232141103179019
ANXA4,0.2134904197709453,-16.471978504162493,1.1616904715603769,0.27574695606271604,0.3539906283712574,-6.890299013213029,0.09628593750281304
ABCC10,-0.08126399482203794,-14.927706115079241,-1.1612336949022455,0.2759231298109503,0.3541725588569878,-6.890809894450216,0.03663259728452943
SLCO3A1,0.13141447015958363,-17.92855301742105,1.1609851836952911,0.2760190157751336,0.35425140006899714,-6.891087779474849,0.05922698053409433
ARL1,-0.08813338527687975,-14.971371701338837,-1.160801348635704,0.2760899641870391,0.35429821995987204,-6.891293315564064,0.039715638150603645
MRPL11,-0.06798982426165168,-15.396607857981678,-1.1599822045168084,0.276406278494065,0.35465985977287406,-6.89220886574936,0.030608200419791287
FAM117B,-0.07848336648545207,-14.869619060455701,-1.1594612463199603,0.27660759876858976,0.3548738776513148,-6.892790888962724,0.03531170463737126
CLASRP,0.10344118235011734,-16.448658205895107,1.1585345533109457,0.2769660026232187,0.3552893474309328,-6.893825730631629,0.04648831001622218
DNAJC2,0.07054923400112045,-15.563698665152067,1.15798864325372,0.2771773106134874,0.3555160438976837,-6.8944350655580005,0.03168653907718131
SMCHD1,0.197320643139701,-18.648061561480603,1.1571732034407565,0.2774931873082276,0.35587679006129397,-6.8953448510133954,0.08853783874569265
ONECUT3,0.3148475216189155,-11.918929132004516,1.156988990385485,0.27756458578143983,0.35592394925741266,-6.8955503120151835,0.14125407001770057
ACTBL2,0.06907634704355203,-16.82006555736434,1.1567811214056505,0.2776451706373878,0.35598287501331033,-6.895782128594604,0.03098563873278824
MPV17L2,0.10331651515130602,-18.935214910267646,1.1559252540785716,0.27797716331602684,0.3563640885165178,-6.896736273120876,0.046296757271638414
MFSD5,0.06266522998211599,-17.86105386924861,1.155675764587948,0.2780740006056806,0.35640876020976026,-6.897014312954493,0.0280772584335866
RNF166,0.14767735064984322,-20.090765857807977,1.1556568175134325,0.2780813558597409,0.35640876020976026,-6.897035426431685,0.06616707766278636
PPP2R1B,0.07471961619965484,-17.0954574772641,1.1554106257226435,0.2781769416695984,0.3564868200251592,-6.897309744524685,0.03347113941163265
GNAI1,-0.11233651559306779,-12.429030177384655,-1.154920601007443,0.27836727571194236,0.35668626614847365,-6.897855624154273,0.050294587202708234
UQCR10,-0.08734634938812569,-13.43701299964365,-1.1535755187640198,0.27889026453739835,0.3573118570584467,-6.899353146461663,0.03903967550543712
RFWD3,0.05825915834439499,-22.059846983002178,1.1534264208733778,0.2789482844730402,0.3573416520561291,-6.89951906257794,0.026036970931603964
SUGT1,-0.06998337469170401,-12.708232041194211,-1.1521467168816493,0.27944666545841895,0.35793548588748764,-6.900942466155939,0.031226248899083132
PABPC3,0.13822579239931443,-20.50852911869374,1.1498897647396567,0.2803273705937823,0.3590188191295151,-6.9034500102288945,0.06149427560291303
AAMP,-0.04760531930609879,-14.124433646386583,-1.1492821026448772,0.2805648702994511,0.35927822372094903,-6.904124520839918,0.021163854201961315
CEP89,0.111914635433088,-18.822545651265848,1.1490214265767937,0.2806668026328934,0.35936398408862874,-6.904413792913044,0.04974218886497917
ATCAY,-0.08104854008178108,-13.957930947828693,-1.148767068069408,0.2807662931135233,0.3594465969502934,-6.904696007615548,0.036015185063638794
TNRC6C,0.05107590041207999,-15.037608737742882,1.1463150088746499,0.2817268430009316,0.3606314096147666,-6.907414233856422,0.02262337803870541
MVK,-0.09350859620621677,-12.770039407248909,-1.145884030224471,0.28189594173845867,0.36080293676125225,-6.9078915501838765,0.041399054829617546
VPS13A,-0.0684891715080358,-14.425011823632103,-1.1457190070991266,0.28196071162729097,0.36084090572919864,-6.9080742809556455,0.03031907654612
TPP1,0.08250295502519123,-14.514026193330906,1.1452581636884431,0.2821416508152425,0.36102751509148234,-6.908584471466685,0.0365042325501626
CIB1,0.17457683668709834,-21.640889268139837,1.1434288038726608,0.28286081884524444,0.36190270810434,-6.910608218299971,0.07705964149499776
DONSON,0.08201525360110651,-22.238318821609045,1.142934327520059,0.2830554607641622,0.36210666847477574,-6.9111548255963005,0.036182134465390293
RPL15,0.16987108972747045,-12.219031253039727,1.1427845350539276,0.2831144449924147,0.3621370557587147,-6.911320375551603,0.0749347299101294
ZSCAN5A,0.0546570469555121,-21.85634307426842,1.1423798402999834,0.28327385183197185,0.36229587196476776,-6.9117675618501835,0.024100293233939557
TANGO2,0.0754184864951668,-19.13886127321459,1.142029030997477,0.2834120913659629,0.3624275798893671,-6.912155109798226,0.03324286702972645
ZNF484,0.3490101304637854,-20.308029449123516,1.14176662307913,0.2835155306748709,0.36248791707521355,-6.912444940730111,0.15381102096019153
AAK1,0.04439267559483717,-12.919830880028032,1.1417304205718621,0.2835298038023852,0.36248791707521355,-6.9124849227094565,0.019564139147831963
HTD2,-0.07930905300087332,-17.500014949013583,-1.1416237459881866,0.28357186443648874,0.36249660422119984,-6.912602728441848,0.034951186976590214
FBXO21,-0.04590190007238881,-15.464842024146364,-1.1402546242258926,0.2841121356073223,0.3631420842959047,-6.914113987878982,0.020193320775768027
MXRA5,3.3212233940505804,-21.657417345518066,1.1400316744902357,0.28420019167266664,0.3632094703721671,-6.914359955965199,1.4608163171305322
HERPUD2,-0.09842936225950183,-19.977072168756457,-1.1391292589905055,0.2845568309717214,0.3636200479311691,-6.915355175807015,0.04324515491173541
MAPK10,-0.12907031490800236,-21.752323088915723,-1.1387528727965577,0.2847056859618319,0.3637650399007669,-6.915770096393186,0.05668497721159529
NA,0.5899530815544232,-13.68740425065177,1.1385442278661253,0.28478822853153907,0.3638078163508728,-6.916000058453327,0.2590649017099922
GOSR2,-0.04378356012247231,-13.869633560543576,-1.1384602075176968,0.2848214734192164,0.3638078163508728,-6.916092654261345,0.019226586069786382
IBTK,0.07166268303547696,-17.538141085088796,1.138399880128866,0.28484534546082535,0.3638078163508728,-6.916159135775279,0.03146908884337697
RSPRY1,-0.05566724998642947,-15.416430763614166,-1.137904799908751,0.285041312889035,0.36399083929726805,-6.916704621192928,0.02443288743397483
SAA2-SAA4,0.2530830535494957,-17.536685117135203,1.137858951383958,0.2850594665184364,0.36399083929726805,-6.916755128726638,0.1110805682035465
NBAS,0.048065164326711596,-12.776416258875622,1.1373117340323682,0.2852762070963923,0.3642223491173539,-6.917357836015073,0.021082986877798016
CROCC,0.0626928096962569,-12.993822261927807,1.1370326538552644,0.2853867949739475,0.3643099480862866,-6.917665132923011,0.027492613229047353
TRMT61B,0.07672448001035193,-16.5717992483624,1.1369597153817557,0.2854157030780101,0.3643099480862866,-6.917745436675919,0.03364590715177853
ZNF532,0.05233330755843291,-14.212841197399696,1.1365656568708336,0.285571922711368,0.3644640915756334,-6.918179220640562,0.022940056974746405
AGA,-0.13874557383702424,-17.805435327254347,-1.1361414975571207,0.2857401513904362,0.36463352155708173,-6.918646014804689,0.060790458594200035
IFT57,0.104994647463311,-17.413573504232478,1.1353882460487068,0.28603909768212876,0.36496969775007465,-6.91947466042859,0.04596069213490246
NUAK1,0.08558635542766524,-18.694918059330423,1.134179996840701,0.2865191399271505,0.3655368300001465,-6.9208029900648835,0.03740713069226783
UGP2,0.11690617633611566,-22.127152455991165,1.133909128030242,0.2866268449529592,0.3656288581870772,-6.921100634215346,0.051083268308933276
C1orf198,-0.05305427954883335,-14.551330481258494,-1.1337529703816438,0.2866889522187215,0.36566270503241566,-6.921272203939936,0.023180440397127938
NRDC,-0.04599814740038255,-13.18258935053298,-1.1333430169934509,0.28685205038208006,0.3658253381981887,-6.921722534096749,0.020088596913952737
PI4K2B,0.0754903047433011,-20.58168055900548,1.132816758708995,0.2870615279227534,0.36604707176752044,-6.922300446123762,0.032948729633671826
PPP1R9B,0.04540284801319672,-12.780428460024023,1.1324480241306785,0.28720837536665395,0.36618889734480725,-6.922705253761621,0.019809027738089124
IRS2,0.09704445344058854,-16.933865651964346,1.131494394223779,0.28758843213946667,0.3666279913136026,-6.923751720631667,0.042289486588078885
ATP6V0C,-0.1569834463326547,-13.6410657839371,-1.1307749147942125,0.2878754353224601,0.36694836305550194,-6.924540806679419,0.06834981473258947
NR3C1,0.11648277652999184,-19.886320325616445,1.1303893505925855,0.2880293318840428,0.36709900836157167,-6.924963518369633,0.050695259934053924
COPS8,0.05855409439248227,-14.534669273082372,1.1298622504077278,0.28823982759612643,0.36732174409379914,-6.925541228227753,0.025468300230137138
RPL7A,0.14912589106320873,-11.139251507612947,1.1293809696577182,0.2884321319956794,0.36751423548686335,-6.926068543473495,0.06482887737335463
CCDC106,0.045903953679069076,-18.78212980184222,1.1293052793969869,0.28846238465882024,0.36751423548686335,-6.926151458230246,0.019955634550080578
HINT1,0.07348897801001719,-11.984721733405197,1.1284465680331854,0.288805779450309,0.3679061354529342,-6.9270918411582105,0.031913541817497296
VMAC,0.070350158736737,-20.83445316697048,1.1282529273211743,0.28888326024854377,0.36795923569947725,-6.92730382504342,0.03054605945876682
ACTB,0.08363012020472738,-14.392925242047856,1.1281560661157364,0.28892202317329063,0.36796301278630333,-6.9274098514994025,0.03631184978214473
CHMP6,-0.04812671039031713,-12.914641060706249,-1.1278731143593719,0.2890352813582557,0.36806165226480547,-6.927719537877746,0.020890814947615962
SIPA1L1,0.1464432996742815,-16.80387514072123,1.1270971026471552,0.2893460790924402,0.3684104645481246,-6.928568572672498,0.06350777908404977
TEX10,0.0475459548390571,-13.758650341801367,1.1269654376415605,0.2893988380445841,0.3684104645481246,-6.928712584042791,0.02061916115640038
CPPED1,-0.10597478458774034,-16.229369750046217,-1.1269194905333917,0.28941725111810224,0.3684104645481246,-6.928762836696426,0.04595787736992615
CALR3,0.2370691370346556,-21.719731039543156,1.1268313773875498,0.28945256461627145,0.3684104645481246,-6.928859202333353,0.10280930855785224
SEPHS2,-0.05215601070797149,-16.94920478554561,-1.1265924843502684,0.28954832401393515,0.3684867181551615,-6.929120441222461,0.02261370722675281
PIGB,-0.0699196852777284,-20.224443918808486,-1.1258789045880964,0.2898345092544135,0.36880526375663736,-6.929900521777885,0.030289409669064557
CADM2,0.09087141280029165,-13.466316553215552,1.1254480045932518,0.2900074325910064,0.36897962614221497,-6.930371399555264,0.03934710487890914
INO80B-WBP1,0.09196969463446081,-21.6374804026727,1.125187552907613,0.2901119933668593,0.36906697770024094,-6.930655949828206,0.03981320363191073
RAP2C,0.06861543874138398,-13.560466604893104,1.124842541823924,0.29025054725307436,0.3691975467410409,-6.931032807512694,0.029692726850335138
BTBD2,0.06059753056162087,-15.941974611661553,1.1247344639487131,0.29029396129606266,0.369207080940637,-6.931150843821305,0.02622236808670914
CLIP1,0.05849912932566781,-18.407329068573603,1.1244678490008182,0.2904010804269605,0.36929762535057864,-6.931441988680657,0.025308097194288753
LARP4,0.08857146109968284,-16.42824543347642,1.123930230400505,0.2906171770909375,0.3695267149081824,-6.932028913610527,0.038294239561405694
TCF7L2,0.1672666283588775,-22.788500202604865,1.1230734577840573,0.2909618211461815,0.36991917867181195,-6.932963828213541,0.07224131132200791
ERAL1,0.05669953740009248,-17.67900754352571,1.1224782730418956,0.29120142949888356,0.37017802298033936,-6.9336129821742505,0.02447091753245499
IDI1,-0.0866443928631444,-11.491583194479515,-1.1222225027858947,0.2913044449313582,0.37026318652769025,-6.933891865484389,0.03738614277353655
MAPK3,-0.06471222101708385,-12.388939140871825,-1.1215951697659434,0.2915572350340956,0.37053867691833187,-6.9345756865115336,0.027901738837516902
PDZD7,0.19828935225711142,-15.728460075907286,1.120970015518613,0.29180931966093226,0.37081320271909046,-6.935256847171884,0.0854319385553741
DSC1,-0.09712243894151129,-20.344738024433934,-1.120194172802294,0.2921224067935129,0.37116516927447707,-6.936101799802777,0.04180468192046986
DNAJC3,0.0805965458702218,-13.789013045333844,1.1194487322270201,0.29242347526173007,0.37150178002908457,-6.9369132283680255,0.03465966612987825
SRSF6,0.12447114796366066,-12.445678642470241,1.119002987637576,0.29260361960810377,0.37168470167470324,-6.9373982373856595,0.0535008502379672
DST,-0.09498921629724677,-20.944032466122962,-1.118056811479368,0.29298630008758014,0.37212482127767654,-6.938427278588945,0.04077994972186884
PTPN13,0.10180457091467865,-15.820226767264456,1.1177300046815295,0.2931185687066134,0.37224682082224847,-6.938782554742337,0.043691366165313175
TRAPPC6A,0.1627679974610352,-17.861121916169868,1.1169350814639196,0.2934404949902511,0.372609616801086,-6.939646400681443,0.06978611814652594
ALG12,-0.08454862446753353,-17.4541309393394,-1.1159191235800718,0.29385234149482525,0.37308648940530004,-6.940749772825862,0.03620291590778052
IMPA2,0.07969808665189504,-19.44657675518555,1.1154312811025233,0.2940502638540882,0.3732916712555481,-6.941279321367926,0.03410693165205124
AGAP3,-0.06900619361646321,-14.33429631005933,-1.114950419101299,0.2942454570435577,0.37343303913759057,-6.941801122098677,0.029519970551664772
AKR1C3,-0.07738065238779512,-18.765990376494365,-1.1149011496867047,0.2942654624263964,0.37343303913759057,-6.94185457655396,0.03310245733089309
CTNND2,0.07757977170869523,-20.09507091414358,1.11488846859816,0.29427061163678214,0.37343303913759057,-6.9418683345112555,0.033187638039771324
POU3F1,0.16933528270610054,-20.522471548557533,1.1147364618012185,0.29433234017866444,0.37346526659628343,-6.942033240443401,0.07243313037689673
THAP4,0.047595942683773984,-20.35267293719985,1.1145867520783042,0.29439314587898924,0.37349631529130217,-6.942195637825759,0.020357435719209855
SLC6A9,0.08133362923305221,-15.087965605573832,1.114342487726861,0.2944923768953621,0.3735761004698787,-6.942460567929023,0.03477996099696436
NT5C,0.06407210436645627,-14.779934777937674,1.112864838956826,0.29509322566393625,0.37429211088346503,-6.944062299042268,0.027345290276503665
SEPTIN12,0.08663086507518258,-16.82893461511858,1.1123364981651185,0.2953082964672176,0.3745186896220271,-6.944634617371021,0.03695036008899473
FABP6,-0.26009503640935705,-19.783400817940677,-1.1119230414347725,0.2954766877141262,0.3746740299226364,-6.945082346119259,0.11089058463137447
BTBD17,0.20699723662658087,-18.241664324806884,1.1118567755348259,0.29550368329436844,0.3746740299226364,-6.945154093224595,0.08825252839686537
HDX,0.06662784649724074,-19.759904273370097,1.1117612836122175,0.2955425884666336,0.3746771419398775,-6.945257478121437,0.028406302717166883
SRXN1,0.07730402843173323,-19.842835389102113,1.1116239488477624,0.29559854825767534,0.37470187169079355,-6.9454061526790625,0.032955800208945445
HVCN1,0.1255222935855933,-20.607118887472854,1.111531142071312,0.2956363689556783,0.3747036049932697,-6.945506614709832,0.0535116761619391
SAMD11,0.07342293181912751,-17.702198850362453,1.1105045949239458,0.29605496255283814,0.37518788806320097,-6.9466174154978875,0.0312599006027469
MELK,0.13168155029537942,-22.262642948435982,1.1093366484745302,0.29653178154226645,0.37573959946173985,-6.947880278938342,0.05597954309431013
B3GAT1,0.11131490722511117,-22.20762547995461,1.1092592094627645,0.2965634176897651,0.37573959946173985,-6.9479639758211675,0.04732141770862715
RBM41,-0.27437274217923147,-21.473954423454487,-1.1090714760046627,0.296640123432692,0.375790464476786,-6.948166861767157,0.1166232985378168
GFER,0.07886315228889629,-16.38086239412038,1.1089146005487145,0.2967042329194344,0.37582536169795017,-6.948336379187714,0.03351793717424009
RNFT2,0.1481737944259578,-19.12109149768273,1.1085089658255793,0.2968700521066299,0.37598906673287935,-6.948774618430194,0.06294790015228313
INTS6,0.05563136109501343,-16.6484381833943,1.1084084348247092,0.29691115938660717,0.3759948019385161,-6.94888321128718,0.023633212407223603
GCA,-0.10517146946364697,-15.099602132369562,-1.1078050392737433,0.2971579828314662,0.3762178619843535,-6.949534838422634,0.04465166101764341
PABIR1,-0.07219629371933323,-17.330800640206533,-1.1077988777485601,0.2971605040812303,0.3762178619843535,-6.949541491077952,0.030651700982462428
LSM12,0.05319664747916519,-15.089972121711181,1.1063123409423004,0.29776927544440435,0.3769334645535788,-6.951145701123701,0.022541297576100728
PUM3,0.07443278876356452,-15.227460801630933,1.1062396420742693,0.297799072442807,0.3769334645535788,-6.951224113012144,0.03153980035293916
PIGQ,-0.06784377024688482,-16.467618170246563,-1.1044445858861032,0.29853555337591153,0.37781912745025786,-6.953158996667009,0.028678651206084413
USP20,0.052947479627189153,-16.687436728114875,1.1036852562605413,0.29884752358520333,0.3781673882718583,-6.953976759120874,0.02236056387716537
NSMAF,-0.05612416884854454,-16.421897950333268,-1.1034692805559936,0.2989363038373753,0.37823316926937234,-6.954209277052593,0.023697890844155415
DPH5,0.08624707098408813,-14.930313017221158,1.1030073801467315,0.29912624484300265,0.3784269133219968,-6.954706440128072,0.036397815075002504
GPR162,-0.19422546003854535,-20.801879561205784,-1.1028761113962573,0.2991802419830353,0.3784486472241717,-6.954847701501874,0.08196179287524187
NQO1,0.334115518490556,-14.279675844132253,1.102555966386712,0.2993119650771201,0.3785686832813729,-6.955192163626111,0.1409484074550278
GDAP2,-0.04169008640038996,-15.92359501492787,-1.1024131972112843,0.2993707218716978,0.37859641364655283,-6.955345752628265,0.01758585834084476
INPP5A,-0.04414036347951367,-14.237227915685681,-1.1014519674003915,0.2997665525692718,0.37905036214288906,-6.956379437284072,0.018596471267273748
SYNRG,-0.04144314044395081,-12.273995321128956,-1.1009382551641318,0.2999782655409456,0.3792714134680664,-6.956931591449183,0.017449629717178488
