,Node1,Sign,Node2,Weight
35704,SAR1A,1,SEC13_SEC16A_SEC23A_SEC23B_SEC24A_SEC24B_SEC24C_SEC24D_SEC31A_SEC31B,0
35705,SAR1A,1,SEC23A,0
35706,SAR1A,1,SEC23B,0
35707,SAR1A,1,SEC24A,0
35708,SAR1A,1,SEC24B,0
35709,SAR1A,1,SEC24C,0
35710,SAR1A,1,SEC24D,0
35711,SARM1,-1,TICAM1,0
35712,SARS1,-1,MYC,0
35713,SATB2,-1,TP63,0
35714,SAV1,1,STK3,0
35715,SAV1,1,STK4,0
35716,SBDS,1,EFL1,0
35717,SBF1,1,MTMR2,0
35718,SCAF11,1,PSEN1,0
35719,SCAND1,1,MZF1,0
35720,SCAP,1,SREBF1,0
35721,SCAP,1,SREBF2,0
35722,SCARB1,1,SRC,0
35723,SCNN1A,1,CACNA1H,0
35724,SCNN1B,1,CACNA1H,0
35725,SCNN1G,1,CACNA1H,0
35726,SCO2,1,MAP3K5,0
35727,SCT,1,SCTR,0
35728,SCYL1,-1,CEP250,0
35729,SCYL2,-1,FZD5,0
35730,SDC2,1,FGFR4,0
35731,SDC3,1,NOTCH1,0
35732,SDC4,1,DVL1,0
35733,SDC4,1,DVL2,0
35734,SDC4,1,DVL3,0
35735,SDC4,1,RAC1,0
35736,SDCBP,1,SOX4,0
35737,SDF2L1,1,LRP4,0
35738,SDHAF2,1,SDHB,0
35739,SEC23IP,1,SEC23A,0
35740,SEC23IP,1,SEC23B,0
35741,SEC61A1_SEC61A2_SEC61B_SEC61G,1,HSPA5,0
35742,SEC61A1_SEC61A2_SEC61B_SEC61G,1,SEC62,0
35743,SEC61A1_SEC61A2_SEC61B_SEC61G,1,SEC63,0
35744,SEC63,1,HSPA5,0
35745,SEC63,1,SEC62,0
35746,SELENOF,1,UGGT2,0
35747,SELENOS,1,DERL1,0
35748,SELENOS,1,VCP,0
35749,SELP,1,GP1BA_GP1BB_GP5_GP9,0
35750,SELPLG,1,SELE,0
35751,SELPLG,1,SELP,0
35752,SEM1,1,BRCA2,0
35753,SEMA3A,1,NRP1,0
35754,SEMA3A,1,PLXNA1,0
35755,SEMA3A,1,PLXNA2,0
35756,SEMA3A,1,PLXNA4,0
35757,SEMA3B,1,NRP1,0
35758,SEMA3B,1,NRP2,0
35759,SEMA3B,1,PLXNA2,0
35760,SEMA3B,1,PLXNA4,0
35761,SEMA3C,1,NRP2,0
35762,SEMA3C,1,PLXNA2,0
35763,SEMA3E,1,PLXND1,0
35764,SEMA3F,1,NRP2,0
35765,SEMA3F,1,PLXNA3,0
35766,SEMA4D,1,MET,0
35767,SEMA4D,1,PLXNB1,0
35768,SEMA4D,1,PLXNB2,0
35769,SEMA5A,1,MET,0
35770,SEMA5A,1,PLXNB3,0
35771,SEMA6D,1,KDR,0
35772,SEMA6D,1,PLXNA1,0
35773,SEMA7A,1,ITGA1_ITGB1,0
35774,SEMA7A,1,ITGB1,0
35775,SEMA7A,1,PLXNC1,0
35776,SENP1,-1,AKT1,0
35777,SENP1,-1,TRIM28,0
35778,SENP1,1,GCM1,0
35779,SENP1,1,HDAC1,0
35780,SENP1,1,HIF1A,0
35781,SENP2,-1,TCF7L2,0
35782,SENP3,-1,SUMO2,0
35783,SENP3,1,EP300,0
35784,SEPTIN12,-1,SEPTIN6,0
35785,SEPTIN4,-1,XIAP,0
35786,SEPTIN7,1,CENPE,0
35787,SEPTIN9,-1,ARHGEF18,0
35788,SERPINA1,-1,F12,0
35789,SERPINA1,-1,F2,0
35790,SERPINA1,1,LRP1,0
35791,SERPINA5,-1,FN1,0
35792,SERPINB2,-1,PPP1CC,0
35793,SERPINB9,-1,CASP1,0
35794,SERPINC1,-1,F10,0
35795,SERPINC1,-1,F11,0
35796,SERPINC1,-1,F12,0
35797,SERPINC1,-1,F2,0
35798,SERPINC1,-1,F9,0
35799,SERPINC1,1,LRP1,0
35800,SERPINE1,-1,F12,0
35801,SERPINE1,1,LRP1,0
35802,SERPINE2,1,LRP1,0
35803,SERPINF1,1,PNPLA2,0
35804,SERPING1,-1,F12,0
35805,SERPING1,1,LRP1,0
35806,SESN1,-1,MIOS_SEC13_SEH1L_WDR24_WDR59,0
35807,SESN2,-1,MIOS_SEC13_SEH1L_WDR24_WDR59,0
35808,SESN3,-1,MIOS_SEC13_SEH1L_WDR24_WDR59,0
35809,SESTD1,1,TRPC5,0
35810,SET,-1,NME1,0
35811,SET,-1,PPP2CA,0
35812,SET,-1,PPP2CB,0
35813,SETBP1,1,SET,0
35814,SETD1A,1,BCL2L11,0
35815,SETD1A,1,H3C3,0
35816,SETD1B,-1,H3_3B,0
35817,SETD1B,-1,H3_4,0
35818,SETD1B,1,H3C3,0
35819,SETD2,1,H3C3,0
35820,SETD2,1,STAT1,0
35821,SETD2,1,TUBA1B,0
35822,SETD5,1,H3C3,0
35823,SETD5,1,H3_3B,0
35824,SETD5,1,H3_4,0
35825,SETD7,1,ESR1,0
35826,SETD7,1,H3C3,0
35827,SETD7,1,TAF10,0
35828,SETD7,1,TP53,0
35829,SETDB1,-1,H3C3,0
35830,SETDB2,1,H3C3,0
35831,SETDB2,1,H3_3B,0
35832,SETDB2,1,H3_4,0
35833,SF1,-1,EWSR1,0
35834,SF1,-1,FUS,0
35835,SFN,-1,SNAI1,0
35836,SFN,-1,YAP1,0
35837,SFPQ,1,NONO,0
35838,SFPQ,1,TOP1,0
35839,SFRP1,-1,FZD2,0
35840,SFRP1,-1,FZD6,0
35841,SFRP1,-1,WNT2,0
35842,SFRP1,-1,WNT4,0
35843,SFRP1,1,WNT1,0
35844,SFRP2,-1,FZD5,0
35845,SFRP2,-1,WNT1,0
35846,SFRP2,-1,WNT4,0
35847,SGK1,-1,APBB1,0
35848,SGK1,-1,BRAF,0
35849,SGK1,-1,CDKN1B,0
35850,SGK1,-1,FOXO1,0
35851,SGK1,-1,FOXO3,0
35852,SGK1,-1,GLI1,0
35853,SGK1,-1,HTT,0
35854,SGK1,-1,KMT2D,0
35855,SGK1,-1,MAP3K3,0
35856,SGK1,-1,MAPT,0
35857,SGK1,-1,MKNK1,0
35858,SGK1,-1,MLLT3,0
35859,SGK1,-1,NCSTN,0
35860,SGK1,-1,NDRG1,0
35861,SGK1,-1,NEDD4L,0
35862,SGK1,-1,SMO,0
35863,SGK1,-1,TSC2,0
35864,SGK1,-1,VDAC1,0
35865,SGK1,1,CHUK,0
35866,SGK1,1,CREB1,0
35867,SGK1,1,FBXW7,0
35868,SGK1,1,KCNJ1,0
35869,SGK1,1,KCNQ4,0
35870,SGK1,1,MAPK1,0
35871,SGK1,1,NDRG1,0
35872,SGK1,1,NDRG2,0
35873,SGK1,1,NR3C1,0
35874,SGK1,1,SLC1A3,0
35875,SGK1,1,SLC2A4,0
35876,SGK1,1,SLC9A3,0
35877,SGK1,1,SP1,0
35878,SGK1,1,STAT1,0
35879,SGK1,1,TRPV4,0
35880,SGK1,1,WNK1,0
35881,SGK1,1,WNK4,0
35882,SGK2,-1,FOXO3,0
35883,SGK3,-1,FOXO3,0
35884,SGK3,-1,GSK3A,0
35885,SGK3,-1,GSK3B,0
35886,SGK3,-1,NDRG1,0
35887,SGK3,-1,PTOV1,0
35888,SGK3,1,FLII,0
35889,SGK3,1,PIKFYVE,0
35890,SGK3,1,SCN5A,0
35891,SGK3,1,TSC2,0
35892,SGO1,1,RAD21_SMC1A_SMC3_STAG1,0
35893,SGO1,1,RAD21_SMC1A_SMC3_STAG1_STAG2,0
35894,SGO1,1,RAD21_SMC1A_SMC3_STAG1_STAG3,0
35895,SGTA,1,BAG6,0
35896,SH2B1,-1,BLNK,0
35897,SH2B1,-1,CD79A,0
35898,SH2B1,-1,CD79B,0
35899,SH2B1,-1,SYK,0
35900,SH2B1,1,JAK2,0
35901,SH2B2,-1,INSR,0
35902,SH2B2,1,CBL,0
35903,SH2B2,1,VAV2,0
35904,SH2B3,-1,JAK2,0
35905,SH3BP1,-1,RAC1,0
35906,SH3BP4,-1,TFRC,0
35907,SH3GLB1,1,BAK1,0
35908,SH3GLB1,1,BAX,0
35909,SH3GLB1,1,BECN1,0
35910,SH3GLB1,1,CBL,0
35911,SH3GLB1,1,PIK3C3,0
35912,SH3GLB1,1,UVRAG,0
35913,SH3KBP1,-1,ACTN3,0
35914,SH3KBP1,-1,RBP1,0
35915,SH3KBP1,-1,SPRY1,0
35916,SH3KBP1,1,CBL,0
35917,SH3KBP1,1,JAK2,0
35918,SH3PXD2A,1,NOXA1,0
35919,SH3PXD2B,1,NOXA1,0
35920,SH3RF1,-1,HGS,0
35921,SH3RF1,1,HERPUD1,0
35922,SH3RF1,1,MAP2K4,0
35923,SH3RF1,1,MAP2K7,0
35924,SH3RF1,1,MAP3K10,0
35925,SH3RF1,1,MAP3K11,0
35926,SH3RF1,1,MAP3K12,0
35927,SH3RF1,1,MAPK8,0
35928,SH3RF1,1,MAPK8IP1,0
35929,SH3RF1,1,RAC2,0
35930,SHANK1,1,ACTN1,0
35931,SHANK1,1,ADGRL1,0
35932,SHANK1,1,ARHGEF7,0
35933,SHANK2,1,ACTN1,0
35934,SHANK3,1,ACTN1,0
35935,SHANK3,1,GRIA1,0
35936,SHANK3,1,GRIA2,0
35937,SHANK3,1,GRIA3,0
35938,SHANK3,1,GRIA4,0
35939,SHC1,-1,FOXO3,0
35940,SHC1,1,GRAP,0
35941,SHC1,1,GRB2,0
35942,SHC1,1,INPP5D,0
35943,SHC1,1,PIK3CA,0
35944,SHC1,1,SOS1,0
35945,SHC3,1,GRB2,0
35946,SHH,-1,CP,0
35947,SHH,-1,PTCH1,0
35948,SHH,1,BOC,0
35949,SHH,1,CDON,0
35950,SHH,1,HHIP,0
35951,SHH,1,PTCH2,0
35952,SHH,1,SMO,0
35953,SHOC2,1,KRAS,0
35954,SHOC2,1,MRAS,0
35955,SHOC2,1,PPP1CA,0
35956,SHPRH,-1,PCNA,0
35957,SHPRH,1,UBE2V2,0
35958,SIAH1,-1,CTNNB1,0
35959,SIAH1,-1,HIPK2,0
35960,SIAH1,-1,JADE1,0
35961,SIAH1,-1,KHDRBS3,0
35962,SIAH1,-1,NUMB,0
35963,SIAH1,-1,SNCAIP,0
35964,SIAH1,-1,YBX1,1.23456790123457
35965,SIAH1,1,NOTCH1,0
35966,SIAH2,-1,AKAP1,0
35967,SIAH2,-1,HIPK2,0
35968,SIAH2,-1,PSMD4,0
35969,SIAH2,-1,SNCAIP,0
35970,SIAH2,-1,VAV2,0
35971,SIGMAR1,1,CD274,0
35972,SIK1,-1,CRTC1,0
35973,SIK1,-1,CRTC2,0
35974,SIK1,-1,CRTC3,0
35975,SIK1,1,SMAD7,0
35976,SIK2,-1,CDK5R1,0
35977,SIK2,-1,CEP250,0
35978,SIK2,-1,CRTC2,0
35979,SIK2,-1,EP300,0
35980,SIK2,-1,IRS1,0
35981,SIK2,1,LRP6,0
35982,SIK2,1,PIK3R1,0
35983,SIK3,-1,CRTC2,0
35984,SIK3,-1,HDAC4,0
35985,SIK3,-1,PER2,0
35986,SIL1,1,HSPA5,0
35987,SIM1,-1,AHR_ARNT,0
35988,SIM1,-1,ARNT,0
35989,SIM1,1,ARNT,0
35990,SIM2,1,ARNT,0
35991,SIN3B,-1,TP53,0
35992,SIPA1,-1,RAP1A,0
35993,SIRT1,-1,BMAL1_CLOCK,0
35994,SIRT1,-1,EP300,100
35995,SIRT1,-1,FOXO3,100
35996,SIRT1,-1,H3C3,0
35997,SIRT1,-1,KAT5,100
35998,SIRT1,-1,MYOD1,100
35999,SIRT1,-1,NFE2L2,100
36000,SIRT1,-1,NFKBIA,0
36001,SIRT1,-1,NOTCH1,0
36002,SIRT1,-1,NR5A2,0
36003,SIRT1,-1,PER2,0
36004,SIRT1,-1,RELA,100
36005,SIRT1,-1,RELB,100
36006,SIRT1,-1,STAT5A,100
36007,SIRT1,-1,TAF1A,0
36008,SIRT1,-1,TP53,0
36009,SIRT1,-1,WRN,0
36010,SIRT1,-1,XBP1,100
36011,SIRT1,1,AKT1,100
36012,SIRT1,1,APEX1,0
36013,SIRT1,1,CRTC1,0
36014,SIRT1,1,CTNNB1,0
36015,SIRT1,1,FOXO1,0
36016,SIRT1,1,FOXO4,0
36017,SIRT1,1,NBN,0
36018,SIRT1,1,NCOR1,0
36019,SIRT1,1,NCOR2,0
36020,SIRT1,1,NFKBIA,0
36021,SIRT1,1,NHLH2,0
36022,SIRT1,1,PLCG1,0
36023,SIRT1,1,PPARGC1A,0
36024,SIRT1,1,SMAD7,100
36025,SIRT1,1,SUV39H1,0
36026,SIRT1,1,XPA,0
36027,SIRT1,1,XRCC6,0
36028,SIRT2,-1,FOXO1,0
36029,SIRT2,-1,H3C3,0
36030,SIRT2,-1,KAT2B,0
36031,SIRT2,-1,MYOD1,0
36032,SIRT2,1,PCK1,0
36033,SIRT2,1,PGAM1,0
36034,SIRT2,1,PGAM2,0
36035,SIRT3,-1,PDHA1,0
36036,SIRT3,1,CYP11A1,0
36037,SIRT3,1,IDH2,0
36038,SIRT3,1,SOD2,0
36039,SIRT3,1,XRCC6,0
36040,SIRT4,-1,GLUD1,0
36041,SIRT4,-1,GLUD2,0
36042,SIRT5,-1,ACOX1,0
36043,SIRT5,-1,SHMT2,0
36044,SIRT5,1,CPS1,0
36045,SIRT5,1,G6PD,0
36046,SIRT5,1,GLS,0
36047,SIRT5,1,HMGCS2,0
36048,SIRT5,1,IDH2,0
36049,SIRT5,1,LDHB,0
36050,SIRT6,-1,ME1,0
36051,SIRT6,-1,RELA,0
36052,SIRT6,1,BMAL1_CLOCK,0
36053,SIRT6,1,H3C3,0
36054,SIRT6,1,RBBP8,0
36055,SIRT6,1,SREBF1,0
36056,SIRT6,1,TNF,0
36057,SIRT7,-1,ATM,0
36058,SIRT7,-1,DDB1,0
36059,SIRT7,-1,RAN,0
36060,SIRT7,-1,TP53,0
36061,SIRT7,1,DDX21,0
36062,SIRT7,1,FBL,0
36063,SIRT7,1,H3C13,0
36064,SIRT7,1,H3C3,0
36065,SIRT7,1,H3_3B,0
36066,SIRT7,1,H3_4,0
36067,SIRT7,1,H3_5,0
36068,SIRT7,1,H3_7,0
36069,SIRT7,1,POLR1B,0
36070,SIRT7,1,SAR1A,0
36071,SIVA1,-1,BCL2L1,0
36072,SIX1,-1,DACH1,0
36073,SIX1,-1,DACH2,0
36074,SIX1,-1,DLX5,0
36075,SIX1,-1,EYA1,0
36076,SIX1,-1,HMX3,0
36077,SIX1,1,BMP4,0
36078,SIX1,1,DACH1,0
36079,SIX1,1,FGF10,0
36080,SIX1,1,FGF3,0
36081,SIX1,1,GATA3,0
36082,SIX1,1,HMX3,0
36083,SIX1,1,LFNG,0
36084,SIX1,1,OTX1,0
36085,SIX1,1,OTX2,0
36086,SIX1,1,PAX2,0
36087,SIX3,-1,WNT1,0
36088,SKA1_SKA2_SKA3,1,NDC80_NUF2_SPC24_SPC25,0
36089,SKI,-1,EP300,0
36090,SKI,-1,SMAD1,0
36091,SKI,-1,SMAD2_SMAD4,0
36092,SKI,-1,SMAD3_SMAD4,0
36093,SKI,-1,SMAD5,0
36094,SKI,1,SMAD2,0
36095,SKI,1,SMAD3,0
36096,SKI,1,SMAD4,0
36097,SKIL,-1,SMAD1,0
36098,SKIL,-1,SMAD2_SMAD4,0
36099,SKIL,-1,SMAD3_SMAD4,0
36100,SKIL,-1,SMAD5,0
36101,SKIL,1,SMAD2,0
36102,SKIL,1,SMAD3,0
36103,SKIL,1,SMAD4,0
36104,SKOR1,-1,LBX1,0
36105,SKP1,1,CUL1,0
36106,SKP1,1,CUL3_RBX1_SKP1,0
36107,SKP2,-1,CCND1,0
36108,SKP2,-1,CCNE1,0
36109,SKP2,-1,CDKN1A,0
36110,SKP2,-1,CDKN1B,0
36111,SKP2,-1,CDT1,0
36112,SKP2,-1,CYGB,0
36113,SKP2,-1,DAB2IP,0
36114,SKP2,-1,FOXO1,0
36115,SKP2,-1,IDH1,0
36116,SKP2,-1,IDH2,0
36117,SKP2,-1,MYBL2,0
36118,SKP2,-1,MYC,0
36119,SKP2,-1,NUDT1,0
36120,SKP2,-1,SMAD4,0
36121,SKP2,1,CUL1_RBX1_SKP1,0
36122,SKP2,1,FOXO1,0
36123,SLA,-1,EPHA2,0
36124,SLA2,-1,FLT3,0
36125,SLBP,1,H2AB1,0
36126,SLBP,1,H2AB2,0
36127,SLBP,1,H2AC1,0
36128,SLBP,1,H2AC12,0
36129,SLBP,1,H2AC14,0
36130,SLBP,1,H2AC16,0
36131,SLBP,1,H2AC18,0
36132,SLBP,1,H2AC20,0
36133,SLBP,1,H2AC21,0
36134,SLBP,1,H2AC25,0
36135,SLBP,1,H2AC4,0
36136,SLBP,1,H2AC6,0
36137,SLBP,1,H2AC7,0
36138,SLBP,1,H2AJ,0
36139,SLBP,1,H2AX,0
36140,SLBP,1,H2AZ1,0
36141,SLBP,1,H2AZ2,0
36142,SLBP,1,H2BC1,0
36143,SLBP,1,H2BC11,0
36144,SLBP,1,H2BC12,0
36145,SLBP,1,H2BC12L,0
36146,SLBP,1,H2BC13,0
36147,SLBP,1,H2BC14,0
36148,SLBP,1,H2BC15,0
36149,SLBP,1,H2BC17,0
36150,SLBP,1,H2BC18,0
36151,SLBP,1,H2BC20P,0
36152,SLBP,1,H2BC21,0
36153,SLBP,1,H2BC26,0
36154,SLBP,1,H2BC3,0
36155,SLBP,1,H2BC4,0
36156,SLBP,1,H2BC5,0
36157,SLBP,1,H2BC9,0
36158,SLBP,1,H2BK1,0
36159,SLBP,1,H2BW1,0
36160,SLBP,1,H2BW2,0
36161,SLBP,1,H3C13,0
36162,SLBP,1,H3C3,0
36163,SLBP,1,H3Y1,0
36164,SLBP,1,H3Y2,0
36165,SLBP,1,H3_3B,0
36166,SLBP,1,H3_4,0
36167,SLBP,1,H3_5,0
36168,SLBP,1,H3_7,0
36169,SLBP,1,H4C6,0
36170,SLC18A2,1,BLOC1S1_BLOC1S2_BLOC1S3_BLOC1S4_BLOC1S5_BLOC1S6_DTNBP1_SNAPIN,0
36171,SLC2A4RG,1,MEF2A,0
36172,SLC30A9,-1,NUMB,0
36173,SLC9A1,1,EZR,0
36174,SLC9A1,1,MSN,0
36175,SLC9A1,1,RDX,0
36176,SLIT1,1,GPC1,0
36177,SLIT1,1,ROBO1,0
36178,SLIT1,1,ROBO2,0
36179,SLIT1,1,SDC1,0
36180,SLIT2,1,GPC1,0
36181,SLIT2,1,ROBO1,0
36182,SLIT2,1,ROBO2,0
36183,SLIT2,1,ROBO3,0
36184,SLIT2,1,ROBO4,0
36185,SLIT2,1,SDC1,0
36186,SLIT3,1,ROBO1,0
36187,SLIT3,1,ROBO2,0
36188,SLITRK5,-1,PTCH1,0
36189,SLITRK5,-1,SHH,0
36190,SLK,1,MAP3K5,0
36191,SLK,1,TP53,0
36192,SLN,-1,ATP2A1,0
36193,SLN,-1,ATP2A2,0
36194,SLX4,1,ERCC1_ERCC4,0
36195,SLX4,1,ERCC4,0
36196,SMAD1,1,DVL1,0
36197,SMAD1,1,RUNX2,100
36198,SMAD1,1,SMAD4,0
36199,SMAD1_SMAD4,1,RUNX2,0
36200,SMAD2,1,CREB1,0
36201,SMAD2,1,DAPK1,0
36202,SMAD2,1,DGCR8,0
36203,SMAD2,1,GNRHR,0
36204,SMAD2,1,LEF1,100
36205,SMAD2,1,MEF2A,0
36206,SMAD2,1,NANOG,100
36207,SMAD2,1,SMAD4,0
36208,SMAD2,1,SP1,100
36209,SMAD2,1,TCF7L2,100
36210,SMAD2_SMAD4,1,FOS_JUN,0
36211,SMAD2_SMAD4,1,SP1,0
36212,SMAD3,-1,CEBPA,0
36213,SMAD3,-1,CEBPB,0
36214,SMAD3,-1,FOXA1,100
36215,SMAD3,-1,MYOD1,0
36216,SMAD3,-1,NKX2_1,0
36217,SMAD3,-1,PAX6,0
36218,SMAD3,-1,PAX8,0
36219,SMAD3,-1,RUNX2,0
36220,SMAD3,1,AR,0
36221,SMAD3,1,DAPK1,0
36222,SMAD3,1,DGCR8,0
36223,SMAD3,1,ESR1,0
36224,SMAD3,1,FOXO1,0
36225,SMAD3,1,FOXP3,0
36226,SMAD3,1,GATA3,100
36227,SMAD3,1,GNRHR,0
36228,SMAD3,1,JUN,0
36229,SMAD3,1,LEF1,100
36230,SMAD3,1,MAX,0
36231,SMAD3,1,MEF2C,0
36232,SMAD3,1,NANOG,100
36233,SMAD3,1,NOTCH1,0
36234,SMAD3,1,SMAD4,0
36235,SMAD3,1,TCF7L2,100
36236,SMAD3_SMAD4,-1,CEBPA,0
36237,SMAD3_SMAD4,-1,CEBPB,0
36238,SMAD3_SMAD4,-1,CEBPD,0
36239,SMAD3_SMAD4,-1,MYOD1,0
36240,SMAD3_SMAD4,1,ATF2,0
36241,SMAD3_SMAD4,1,FOS_JUN,0
36242,SMAD3_SMAD4,1,JUN,0
36243,SMAD3_SMAD4,1,YAP1,0
36244,SMAD4,1,ATF1,0
36245,SMAD4,1,CREB1,0
36246,SMAD4,1,DAPK1,0
36247,SMAD4,1,FOS,0
36248,SMAD4,1,GNRHR,0
36249,SMAD4,1,IL10,0
36250,SMAD4,1,LEF1,0
36251,SMAD4,1,MEF2A,0
36252,SMAD4,1,MIR155HG,0
36253,SMAD4_SMAD5,1,RUNX2,0
36254,SMAD4_SMAD9,1,RUNX2,0
36255,SMAD5,1,SMAD4,0
36256,SMAD6,-1,MAP3K7,0
36257,SMAD6,-1,NR2C2,0
36258,SMAD6,-1,SMAD4,0
36259,SMAD6,-1,TBX6,0
36260,SMAD6,1,ACVR1,0
36261,SMAD6,1,BMPR1A,0
36262,SMAD6,1,BMPR1B,0
36263,SMAD6,1,HOXC8,0
36264,SMAD6,1,PELI1,0
36265,SMAD6,1,SMAD1,0
36266,SMAD6,1,SMAD2,0
36267,SMAD6,1,SMAD3,0
36268,SMAD6,1,SMURF1,0
36269,SMAD6,1,TAB1,0
36270,SMAD6,1,TGFBR1,0
36271,SMAD7,1,ACVR1,0
36272,SMAD7,1,ACVRL1,0
36273,SMAD7,1,BMPR1A,0
36274,SMAD7,1,BMPR1B,0
36275,SMAD7,1,PPP1CA,0
36276,SMAD7,1,PPP1R15A,0
36277,SMAD7,1,SMAD2,0
36278,SMAD7,1,SMAD3,0
36279,SMAD7,1,SMURF2,0
36280,SMAD7,1,STRAP,0
36281,SMAD7,1,TAB1,0
36282,SMAD7,1,TAB2,0
36283,SMAD7,1,TAB3,0
36284,SMAD7,1,TGFBR1,0
36285,SMAD9,1,SMAD4,0
36286,SMARCA2,1,SMARCC1,0
36287,SMARCA2,1,SMARCC2,0
36288,SMARCA4,1,CDKN1A,0
36289,SMARCA4,1,GADD45A,0
36290,SMARCA4,1,HIC1,0
36291,SMARCA4,1,SMARCC1,0
36292,SMARCA4,1,SMARCC2,0
36293,SMARCA4,1,TERT,0
36294,SMARCA4,1,XPC,0
36295,SMARCA4,1,ZEB1,0
36296,SMARCAD1,1,HDAC1,0
36297,SMARCAD1,1,TRIM28,0
36298,SMARCB1,1,MYC,0
36299,SMARCB1,1,SMARCA2,0
36300,SMARCB1,1,SMARCA4,0
36301,SMARCD3,1,MYOD1,0
36302,SMC3,-1,MXD1,0
36303,SMC3,-1,MXD3,0
36304,SMC3,-1,MXD4,0
36305,SMC3,-1,MXI1,0
36306,SMCR8,-1,ULK1,0
36307,SMG1,1,TP53,0
36308,SMG1,1,UPF1,0
36309,SMO,-1,SUFU,0
36310,SMO,1,ARRB1,0
36311,SMO,1,ARRB2,0
36312,SMO,1,CXCL1,0
36313,SMO,1,EVC,0
36314,SMO,1,EVC2,0
36315,SMO,1,FYN,0
36316,SMO,1,GATA3,0
36317,SMO,1,GNAI1,0
36318,SMO,1,GNAI2,0
36319,SMO,1,GNAI3,0
36320,SMO,1,GNAT1,0
36321,SMO,1,GNAT2,0
36322,SMO,1,GNB1,0
36323,SMO,1,GNB2,0
36324,SMO,1,GNB3,0
36325,SMO,1,GNG12,0
36326,SMO,1,GNG2,0
36327,SMO,1,GNG3,0
36328,SMO,1,GNGT1,0
36329,SMO,1,KIF7,0
36330,SMO,1,PRKACA,0
36331,SMO,1,SRC,0
36332,SMO,1,STK36,0
36333,SMO,1,TIAM1,0
36334,SMURF1,-1,AXIN1,0
36335,SMURF1,-1,BMPR1A,0
36336,SMURF1,-1,BMPR2,0
36337,SMURF1,-1,CTNND1,0
36338,SMURF1,-1,DAB2IP,0
36339,SMURF1,-1,FERMT2,0
36340,SMURF1,-1,NFIC,71.6049382716049
36341,SMURF1,-1,PRICKLE1,0
36342,SMURF1,-1,RHOA,0
36343,SMURF1,-1,RUNX2,71.6049382716049
36344,SMURF1,-1,SMAD1,71.6049382716049
36345,SMURF1,-1,SMAD4,0
36346,SMURF1,-1,SMAD5,0
36347,SMURF1,-1,SMAD6,0
36348,SMURF1,-1,SMAD9,0
36349,SMURF1,-1,SRSF5,0
36350,SMURF1,-1,TBX6,0
36351,SMURF1,-1,TGFBR2,0
36352,SMURF1,-1,TRIB2,0
36353,SMURF1,-1,UVRAG,0
36354,SMURF1,1,SMAD2,0
36355,SMURF1,1,SMAD3,0
36356,SMURF1,1,SMAD7,71.6049382716049
36357,SMURF1,1,TGFBR1,0
36358,SMURF2,-1,BMPR1A,0
36359,SMURF2,-1,BMPR2,0
36360,SMURF2,-1,KLF5,0
36361,SMURF2,-1,PRICKLE1,0
36362,SMURF2,-1,SMAD5,0
36363,SMURF2,-1,SMAD9,0
36364,SMURF2,-1,STAMBP,0
36365,SMURF2,-1,TGFBR2,0
36366,SMURF2,-1,YY1,0
36367,SMURF2,1,CTNNB1,0
36368,SMURF2,1,SKIL,0
36369,SMURF2,1,SMAD1,0
36370,SMURF2,1,SMAD2,0
36371,SMURF2,1,TGFBR1,0
36372,SMURF2,1,TNFRSF1B,0
36373,SMURF2,1,UBE2D1,0
36374,SMYD2,-1,TP53,0
36375,SMYD2,1,H3C3,0
36376,SMYD3,1,FLT1,0
36377,SNAP91,1,SYT1,0
36378,SNAP91,1,VAMP2,0
36379,SNAPIN,1,SNAP25,0
36380,SNCA,-1,VAMP2,0
36381,SNCAIP,1,SNCA,0
36382,SNCB,-1,TP53,0
36383,SND1,-1,MGLL,0
36384,SND1,1,STAT6,0
36385,SNF8,1,TRPC6,0
36386,SNIP1,-1,CREBBP_EP300,0
36387,SNIP1,1,SMAD4,0
36388,SNPH,-1,STX3,0
36389,SNTA1,1,NOS1,0
36390,SNTB1,-1,MAPK12,0
36391,SNUPN,1,BUD13_DDX46_HTATSF1_PHF5A_RBMX2_SF3A1_SF3A2_SF3A3_SF3B1_SF3B2_SF3B3_SF3B4_SF3B5_SF3B6_SNIP1_SNRPA1_SNRPB_SNRPB2_SNRPD1_SNRPD2_SNRPD3_SNRPE_SNRPF_SNRPG,0
36392,SNUPN,1,DDX23_EFTUD2_LSM2_LSM3_LSM4_LSM5_LSM6_LSM7_LSM8_PRPF31_PRPF4_PRPF6_PRPF8_RBM42_SART1_SNRNP200_SNRNP27_SNRNP40_SNRPA_SNRPB_SNRPD1_SNRPD2_SNRPD3_SNRPE_SNRPF_SNRPG_SNU13_TXNL4A_USP39,0
36393,SNUPN,1,SNRNP70_SNRPA_SNRPB_SNRPC_SNRPD1_SNRPD2_SNRPD3_SNRPE_SNRPF_SNRPG,0
36394,SNW1,1,RBPJ,0
36395,SNX5,-1,IGF1R,0
36396,SNX5,-1,IGF2R,0
36397,SNX5,1,DOCK1,0
36398,SNX6,-1,IGF1R,0
36399,SNX6,-1,IGF2R,0
36400,SNX8,1,IKBKB,0
36401,SNX9,1,DNM1,0
36402,SNX9,1,DNM2,0
36403,SNX9,1,EGFR,0
36404,SOCS1,-1,IRAK1,0
36405,SOCS1,-1,JAK3,0
36406,SOCS1,-1,VAV1,0
