"Node","NodeType","ZeroAct","UpAct","DownAct","AvgAct"
"ESRRB","",100,0,0,0
"ETFBKMT","",100,0,0,0
"ETS1","M",0,100,0,100
"ETS2","M",0,100,0,100
"EVI5","",100,0,0,0
"EXOC1_EXOC2_EXOC3_EXOC4_EXOC5_EXOC6B_EXOC7_EXOC8","",100,0,0,0
"EXOC1_EXOC2_EXOC3_EXOC4_EXOC5_EXOC6_EXOC7_EXOC8","",100,0,0,0
"EXTL1","",100,0,0,0
"EYA1","",100,0,0,0
"EYA2","",100,0,0,0
"EYA3","",100,0,0,0
"EZH2","M",0,100,0,100
"EZH2_SUZ12","",100,0,0,0
"EZR","",100,0,0,0
"F10","",100,0,0,0
"F10_F5","",100,0,0,0
"F11","",100,0,0,0
"F12","",100,0,0,0
"F2","",100,0,0,0
"F2R","",100,0,0,0
"F2RL1","",100,0,0,0
"F2RL2","",100,0,0,0
"F2RL3","",100,0,0,0
"F2_THBD","",100,0,0,0
"F3_F7","",100,0,0,0
"F7","",100,0,0,0
"F8","",100,0,0,0
"F8_F9","",100,0,0,0
"F9","",100,0,0,0
"FAAP100","",100,0,0,0
"FAAP100_FAAP24_FANCA_FANCB_FANCC_FANCE_FANCF_FANCG_FANCL_FANCM","",100,0,0,0
"FAAP24","",100,0,0,0
"FAAP24_FANCM","",100,0,0,0
"FADD","",100,0,0,0
"FAF1","",100,0,0,0
"FAIM2","",100,0,0,0
"FAM107A","",100,0,0,0
"FAM13A","",100,0,0,0
"FAM13B","",100,0,0,0
"FAM162A","",100,0,0,0
"FAM20C","",100,0,0,0
"FAM3C","",100,0,0,0
"FAM83A","",100,0,0,0
"FAM83B","",100,0,0,0
"FAM83C","",100,0,0,0
"FAM83D","",100,0,0,0
"FAM83E","",100,0,0,0
"FAM83F","",100,0,0,0
"FAM83G","",100,0,0,0
"FAM83H","",100,0,0,0
"FAM8A1","",100,0,0,0
"FANCA_FANCB_FANCC_FANCE_FANCF_FANCG_FANCL_FANCM","",100,0,0,0
"FANCC","",100,0,0,0
"FANCD2","",100,0,0,0
"FANCG","",100,0,0,0
"FANCL","",100,0,0,0
"FANCM","",100,0,0,0
"FAS","",100,0,0,0
"FASLG","",100,0,0,0
"FBH1","",100,0,0,0
"FBLIM1","",100,0,0,0
"FBLN5","",100,0,0,0
"FBN1","",100,0,0,0
"FBP1","",100,0,0,0
"FBXL12","",100,0,0,0
"FBXL14","",100,0,0,0
"FBXL15","",100,0,0,0
"FBXL17","",100,0,0,0
"FBXL18","",100,0,0,0
"FBXL2","",100,0,0,0
"FBXL21P","",100,0,0,0
"FBXL3","",100,0,0,0
"FBXL5","",100,0,0,0
"FBXL6","",100,0,0,0
"FBXL7","",100,0,0,0
"FBXO11","",100,0,0,0
"FBXO15","",100,0,0,0
"FBXO2","",100,0,0,0
"FBXO21","",100,0,0,0
"FBXO22","",100,0,0,0
"FBXO25","",100,0,0,0
"FBXO27","",100,0,0,0
"FBXO3","",100,0,0,0
"FBXO31","",100,0,0,0
"FBXO32","",100,0,0,0
"FBXO33","",100,0,0,0
"FBXO38","",100,0,0,0
"FBXO4","",100,0,0,0
"FBXO44","",100,0,0,0
"FBXO45","",100,0,0,0
"FBXO5","",100,0,0,0
"FBXO6","",100,0,0,0
"FBXO7","",100,0,0,0
"FBXO8","",100,0,0,0
"FBXO9","",100,0,0,0
"FBXW10","",100,0,0,0
"FBXW11","",100,0,0,0
"FBXW12","",100,0,0,0
"FBXW2","",100,0,0,0
"FBXW5","",100,0,0,0
"FBXW7","",100,0,0,0
"FBXW8","",100,0,0,0
"FCGR3A","",100,0,0,0
"FCHO1","",100,0,0,0
"FCHO2","",100,0,0,0
"FCN2","",100,0,0,0
"FCN3","",100,0,0,0
"FCRL3","",100,0,0,0
"FER","",100,0,0,0
"FERMT1","",100,0,0,0
"FERMT2","",100,0,0,0
"FERMT3","",100,0,0,0
"FES","",100,0,0,0
"FFAR1","",100,0,0,0
"FFAR2","",100,0,0,0
"FFAR3","",100,0,0,0
"FFAR4","",100,0,0,0
"FGA","",100,0,0,0
"FGD1","",100,0,0,0
"FGD2","",100,0,0,0
"FGD3","",100,0,0,0
"FGD4","",100,0,0,0
"FGD5","",100,0,0,0
"FGF1","",100,0,0,0
"FGF10","",100,0,0,0
"FGF11","",100,0,0,0
"FGF12","",100,0,0,0
"FGF13","",100,0,0,0
"FGF14","",100,0,0,0
"FGF16","",100,0,0,0
"FGF17","",100,0,0,0
"FGF18","",100,0,0,0
"FGF19","",100,0,0,0
"FGF2","",100,0,0,0
"FGF20","",100,0,0,0
"FGF21","",100,0,0,0
"FGF22","",100,0,0,0
"FGF23","",100,0,0,0
"FGF3","",100,0,0,0
"FGF4","",100,0,0,0
"FGF5","",100,0,0,0
"FGF6","",100,0,0,0
"FGF7","",100,0,0,0
"FGF8","",100,0,0,0
"FGF9","",100,0,0,0
"FGFR1","",100,0,0,0
"FGFR2","",100,0,0,0
"FGFR3","",100,0,0,0
"FGFR4","",100,0,0,0
"FGG","",100,0,0,0
"FGR","",100,0,0,0
"FH","",100,0,0,0
"FHIT","",100,0,0,0
"FHL1","",100,0,0,0
"FHL2","",100,0,0,0
"FHL5","",100,0,0,0
"FHOD1","",100,0,0,0
"FILIP1L","",100,0,0,0
"FIP1L1","",100,0,0,0
"FIZ1","",100,0,0,0
"FKBP15","",100,0,0,0
"FKBP1A","",100,0,0,0
"FKBP4","",100,0,0,0
"FKBP5","",100,0,0,0
"FKBP6","",100,0,0,0
"FKBP8","",100,0,0,0
"FLCN","",100,0,0,0
"FLI1","M",0,100,0,100
"FLNA","",100,0,0,0
"FLT1","",100,0,0,0
"FLT3","",100,0,0,0
"FLT3LG","",100,0,0,0
"FLT4","",100,0,0,0
"FMNL2","",100,0,0,0
"FMR1","",100,0,0,0
"FN1","",100,0,0,0
"FN1_SDC4","",100,0,0,0
"FNIP1","",100,0,0,0
"FNIP2","",100,0,0,0
"FNTA","",100,0,0,0
"FNTB","",100,0,0,0
"FOS","M",0,100,0,100
"FOS_JUN","",100,0,0,0
"FOXA1","M",0,100,0,100
"FOXA2","M",0,0,100,-100
"FOXC1","",100,0,0,0
"FOXD3","",100,0,0,0
"FOXF2","",100,0,0,0
"FOXG1","",100,0,0,0
"FOXH1","",100,0,0,0
"FOXI1","",100,0,0,0
"FOXL2","",100,0,0,0
"FOXM1","M",0,100,0,100
"FOXO1","M",0,0,100,-100
"FOXO3","M",0,0,100,-100
"FPR1","",100,0,0,0
"FPR2","",100,0,0,0
"FRAT1","",100,0,0,0
"FRAT2","",100,0,0,0
"FRG1","",100,0,0,0
"FRK","",100,0,0,0
"FRS2","",100,0,0,0
"FRZB","",100,0,0,0
"FSHB","",100,0,0,0
"FST","",100,0,0,0
"FSTL1","",100,0,0,0
"FSTL3","",100,0,0,0
"FUBP1","",100,0,0,0
"FURIN","",100,0,0,0
"FUS","",100,0,0,0
"FYCO1","",100,0,0,0
"FYN","",100,0,0,0
"FZD1","",100,0,0,0
"FZD2","",100,0,0,0
"FZD3","",100,0,0,0
"FZD4","",100,0,0,0
"FZD5","",100,0,0,0
"FZD6","",100,0,0,0
"FZD7","",100,0,0,0
"FZD8","",100,0,0,0
"FZR1","",100,0,0,0
"G3BP1","",100,0,0,0
"G3BP2","",100,0,0,0
"GAB1","",100,0,0,0
"GAB2","",100,0,0,0
"GABARAP","",100,0,0,0
"GABARAPL1","",100,0,0,0
"GABARAPL2","",100,0,0,0
"GABBR1","",100,0,0,0
"GABBR1_GABBR2","",100,0,0,0
"GABPA","M",0,100,0,100
"GABPB1","",100,0,0,0
"GABPB2","",100,0,0,0
"GAD1","",100,0,0,0
"GADD45A","",100,0,0,0
"GADD45B","",100,0,0,0
"GADD45G","",100,0,0,0
"GADD45GIP1","",100,0,0,0
"GAK","",100,0,0,0
"GAL","",100,0,0,0
"GALNT8","",100,0,0,0
"GALP","",100,0,0,0
"GALR1","",100,0,0,0
"GALR2","",100,0,0,0
"GALR3","",100,0,0,0
"GAN","",100,0,0,0
"GAPDH","",100,0,0,0
"GAR1","",100,0,0,0
"GAS6","",100,0,0,0
"GAST","",100,0,0,0
"GATA1","M",0,100,0,100
"GATA2","M",0,100,0,100
"GATA3","M",0,100,0,100
"GBE1","",100,0,0,0
"GBF1","",100,0,0,0
"GCC1","",100,0,0,0
"GCC2","",100,0,0,0
"GCG","",100,0,0,0
"GCHFR","",100,0,0,0
"GCSAM","",100,0,0,0
"GDE1","",100,0,0,0
"GDF1","",100,0,0,0
"GDF10","",100,0,0,0
"GDF11","",100,0,0,0
"GDF15","",100,0,0,0
"GDF2","",100,0,0,0
"GDF5","",100,0,0,0
"GDF6","",100,0,0,0
"GDF7","",100,0,0,0
"GDF9","",100,0,0,0
"GDI1","",100,0,0,0
"GDNF","",100,0,0,0
"GEM","",100,0,0,0
"GFAP","",100,0,0,0
"GFI1","M",0,100,0,100
"GFI1B","",100,0,0,0
"GGCX","",100,0,0,0
"GGNBP2","",100,0,0,0
"GH1","",100,0,0,0
"GH2","",100,0,0,0
"GHITM","",100,0,0,0
"GHR","",100,0,0,0
"GHRH","",100,0,0,0
"GHRL","",100,0,0,0
"GHSR","",100,0,0,0
"GIGYF2","",100,0,0,0
"GIP","",100,0,0,0
"GIPR","",100,0,0,0
"GIT1","",100,0,0,0
"GJB2","",100,0,0,0
"GJB6","",100,0,0,0
"GLDN","",100,0,0,0
"GLI1","M",0,100,0,100
"GLI2","M",0,100,0,100
"GLI3","M",0,0,100,-100
"GLRX","",100,0,0,0
"GMIP","",100,0,0,0
"GMNN","",100,0,0,0
"GMPS","",100,0,0,0
"GNA11","",100,0,0,0
"GNA12","",100,0,0,0
"GNA13","",100,0,0,0
"GNA14","",100,0,0,0
"GNA15","",100,0,0,0
"GNAI1","",100,0,0,0
"GNAI2","",100,0,0,0
"GNAI3","",100,0,0,0
"GNAL","",100,0,0,0
"GNAO1","",100,0,0,0
"GNAQ","",100,0,0,0
"GNAS","",100,0,0,0
"GNAT1","",100,0,0,0
"GNAZ","",100,0,0,0
"GNB1","",100,0,0,0
"GNB1_GNG2","",100,0,0,0
"GNB2","",100,0,0,0
"GNB3","",100,0,0,0
"GNB5","",100,0,0,0
"GNG12","",100,0,0,0
"GNG2","",100,0,0,0
"GNG3","",100,0,0,0
"GNG4","",100,0,0,0
"GNGT1","",100,0,0,0
"GNL3","",100,0,0,0
"GNRH1","",100,0,0,0
"GNRH2","",100,0,0,0
"GNRHR","",100,0,0,0
"GOLGA2","",100,0,0,0
"GOLGA3","",100,0,0,0
"GOLGA7","",100,0,0,0
"GOLGB1","",100,0,0,0
"GOPC","",100,0,0,0
"GP1BA_GP1BB_GP5_GP9","",100,0,0,0
"GPC3","",100,0,0,0
"GPC4","",100,0,0,0
"GPC6","",100,0,0,0
"GPER1","",100,0,0,0
"GPHA2","",100,0,0,0
"GPHB5","",100,0,0,0
"GPHN","",100,0,0,0
"GPI","",100,0,0,0
"GPKOW","",100,0,0,0
"GPR119","",100,0,0,0
"GPR132","",100,0,0,0
"GPR15LG","",100,0,0,0
"GPR161","",100,0,0,0
"GPR17","",100,0,0,0
"GPR174","",100,0,0,0
"GPR183","",100,0,0,0
"GPR25","",100,0,0,0
"GPR34","",100,0,0,0
"GPR35","",100,0,0,0
"GPR50","",100,0,0,0
"GPR55","",100,0,0,0
"GPR65","",100,0,0,0
"GPR84","",100,0,0,0
"GPS2_HDAC3_NCOR1_TBL1XR1_TBL1Y","",100,0,0,0
"GPSM3","",100,0,0,0
"GRAP","",100,0,0,0
"GRB10","",100,0,0,0
"GRB14","",100,0,0,0
"GRB2","",100,0,0,0
"GRB7","",100,0,0,0
"GREB1","",100,0,0,0
"GRHL3","",100,0,0,0
"GRID2IP","",100,0,0,0
"GRIN1_GRIN2A","",100,0,0,0
"GRIN1_GRIN2B","",100,0,0,0
"GRIN1_GRIN2C","",100,0,0,0
"GRIN1_GRIN2D","",100,0,0,0
"GRIN2A","",100,0,0,0
"GRIN2C","",100,0,0,0
"GRIP1","",100,0,0,0
"GRIPAP1","",100,0,0,0
"GRK1","",100,0,0,0
"GRK2","",100,0,0,0
"GRK3","",100,0,0,0
"GRK4","",100,0,0,0
"GRK5","",100,0,0,0
"GRK6","",100,0,0,0
"GRM1","",100,0,0,0
"GRM2","",100,0,0,0
"GRM3","",100,0,0,0
"GRM4","",100,0,0,0
"GRM5","",100,0,0,0
"GRM6","",100,0,0,0
"GRM7","",100,0,0,0
"GRM8","",100,0,0,0
"GRN","",100,0,0,0
"GRP","",100,0,0,0
"GRPEL1","",100,0,0,0
"GRPR","",100,0,0,0
"GSK3A","",100,0,0,0
"GSK3B","",100,0,0,0
"GSN","",100,0,0,0
"GSTM2","",100,0,0,0
"GSTP1","",100,0,0,0
"GTF2A1_GTF2A2","",100,0,0,0
"GTF2A2","",100,0,0,0
"GTF2B","",100,0,0,0
"GTF2E1_GTF2E2","",100,0,0,0
"GTF2F1_GTF2F2","",100,0,0,0
"GTF2F2","",100,0,0,0
"GTF2H1","",100,0,0,0
"GTF2H2","",100,0,0,0
"GTF2I","",100,0,0,0
"GTF3A","",100,0,0,0
"GTF3C1_GTF3C2_GTF3C3_GTF3C4_GTF3C5_GTF3C6","",100,0,0,0
"GTF3C4","",100,0,0,0
"GUCA2A","",100,0,0,0
"GUCA2B","",100,0,0,0
"GUCY1A2_GUCY1B2","",100,0,0,0
"GXYLT1","",100,0,0,0
"GXYLT2","",100,0,0,0
"GYS1","",100,0,0,0
"GYS2","",100,0,0,0
"GZMA","",100,0,0,0
"GZMB","",100,0,0,0
"H1_2","",100,0,0,0
"H2AC16","",100,0,0,0
"H2AX","",100,0,0,0
"H2AX_MDC1","",100,0,0,0
"H3C13","",100,0,0,0
"H3C3","",100,0,0,0
"H3_4","",100,0,0,0
"H4C6","",100,0,0,0
"HABP4","",100,0,0,0
"HACD1","",100,0,0,0
"HACD2","",100,0,0,0
"HACD3","",100,0,0,0
"HACD4","",100,0,0,0
"HACE1","",100,0,0,0
"HAP1","",100,0,0,0
"HAS2","",100,0,0,0
"HASPIN","",100,0,0,0
"HAT1","",100,0,0,0
"HAUS1_HAUS2_HAUS3_HAUS4_HAUS5_HAUS6_HAUS7_HAUS8","",100,0,0,0
"HAUS6","",100,0,0,0
"HAX1","",100,0,0,0
"HBA1","",100,0,0,0
"HBB","",100,0,0,0
"HBEGF","",100,0,0,0
"HBP1","M",0,0,100,-100
"HCFC1","",100,0,0,0
"HCFC1_KANSL1_KANSL2_KANSL3_KAT8_MCRS1_OGT_PHF20_WDR5","",100,0,0,0
"HCK","",100,0,0,0
"HCRT","",100,0,0,0
"HCRTR1","",100,0,0,0
"HCRTR2","",100,0,0,0
"HDAC1","M",100,0,0,0
"HDAC10","",100,0,0,0
"HDAC11","",100,0,0,0
"HDAC1_KDM1A_RCOR1","",100,0,0,0
"HDAC1_MORF4L1_PHF12_SIN3B","",100,0,0,0
"HDAC2","",100,0,0,0
"HDAC3","",100,0,0,0
"HDAC4","",100,0,0,0
"HDAC5","",100,0,0,0
"HDAC6","",100,0,0,0
"HDAC7","",100,0,0,0
"HDAC8","",100,0,0,0
"HDAC9","",100,0,0,0
"HDC","",100,0,0,0
"HDLBP","",100,0,0,0
"HEBP1","",100,0,0,0
"HECTD1","",100,0,0,0
"HECTD2","",100,0,0,0
"HECTD3","",100,0,0,0
"HECTD4","",100,0,0,0
"HECW1","",100,0,0,0
"HECW2","",100,0,0,0
"HELLS","",100,0,0,0
"HERC1","",100,0,0,0
"HERC2","",100,0,0,0
"HERC3","",100,0,0,0
"HERC4","",100,0,0,0
"HERC5","",100,0,0,0
"HERPUD1","",100,0,0,0
"HES1","M",0,100,0,100
"HES5","",100,0,0,0
"HEXIM1","",100,0,0,0
"HGF","",100,0,0,0
"HGS","",100,0,0,0
"HHAT","",100,0,0,0
"HIC1","",100,0,0,0
"HIF1A","M",0,100,0,100
"HIF1AN","",100,0,0,0
"HINFP","",100,0,0,0
"HIPK1","",100,0,0,0
"HIPK2","",100,0,0,0
"HIPK3","",100,0,0,0
"HIPK4","",100,0,0,0
"HJURP","",100,0,0,0
"HLA_A","",100,0,0,0
"HLA_B","",100,0,0,0
"HLA_C","",100,0,0,0
"HLA_E","",100,0,0,0
"HLA_F","",100,0,0,0
"HLA_G","",100,0,0,0
"HLTF","",100,0,0,0
"HMGA1","M",0,100,0,100
"HMGA2","M",0,100,0,100
"HMGB1","",100,0,0,0
"HMGB2","",100,0,0,0
"HMGN1","",100,0,0,0
"HMGN2","",100,0,0,0
"HMOX1","",100,0,0,0
"HMOX2","",100,0,0,0
"HNF1A","M",0,100,0,100
"HNF1B","M",0,100,0,100
"HNF4A","M",100,0,0,0
"HNRNPA0","",100,0,0,0
"HNRNPD","",100,0,0,0
"HNRNPH1","",100,0,0,0
"HNRNPH2","",100,0,0,0
"HNRNPK","",100,0,0,0
"HNRNPU","",100,0,0,0
"HOMER1","",100,0,0,0
"HOMER2","",100,0,0,0
"HOOK1","",100,0,0,0
"HOOK2","",100,0,0,0
"HOOK3","",100,0,0,0
"HOXA10","M",100,0,0,0
"HOXA5","",100,0,0,0
"HOXA9","M",0,0,100,-100
"HOXB7","",100,0,0,0
"HOXB8","",100,0,0,0
"HOXD10","",100,0,0,0
"HOXD11","",100,0,0,0
"HOXD12","",100,0,0,0
"HOXD13","",100,0,0,0
"HOXD9","",100,0,0,0
"HP","",100,0,0,0
"HPCA","",100,0,0,0
"HPN","",100,0,0,0
"HPS1_HPS4","",100,0,0,0
"HPS3_HPS5_HPS6","",100,0,0,0
"HRAS","",100,0,0,0
"HRC","",100,0,0,0
"HRG","",100,0,0,0
"HRH1","",100,0,0,0
"HRH2","",100,0,0,0
"HRH3","",100,0,0,0
"HRH4","",100,0,0,0
"HRK","",100,0,0,0
"HSBP1","",100,0,0,0
"HSF1","M",0,100,0,100
"HSP90AA1","",100,0,0,0
"HSP90AB1","",100,0,0,0
"HSP90B1","",100,0,0,0
"HSPA1A","",100,0,0,0
"HSPA1B","",100,0,0,0
"HSPA2","",100,0,0,0
"HSPA5","",100,0,0,0
"HSPA8","",100,0,0,0
"HSPA9","",100,0,0,0
"HSPB1","",100,0,0,0
"HSPB2","",100,0,0,0
"HSPB6","",100,0,0,0
"HSPD1","",100,0,0,0
"HSPG2","",100,0,0,0
"HTATIP2","",100,0,0,0
"HTR1A","",100,0,0,0
"HTR1B","",100,0,0,0
"HTR1D","",100,0,0,0
"HTR1E","",100,0,0,0
"HTR1F","",100,0,0,0
"HTR2A","",100,0,0,0
"HTR2B","",100,0,0,0
"HTR2C","",100,0,0,0
"HTR4","",100,0,0,0
"HTR6","",100,0,0,0
"HTR7","",100,0,0,0
"HTRA2","",100,0,0,0
"HTT","",100,0,0,0
"HUNK","",100,0,0,0
"HUS1","",100,0,0,0
"HUS1_RAD1_RAD9A","",100,0,0,0
"HUWE1","",100,0,0,0
"HYAL2","",100,0,0,0
"IAPP","",100,0,0,0
"IBSP","",100,0,0,0
"ICAM1","",100,0,0,0
"ICAM2","",100,0,0,0
"ICAM3","",100,0,0,0
"ICAM4","",100,0,0,0
"ICAM5","",100,0,0,0
"ICOS","",100,0,0,0
"ICOSLG","",100,0,0,0
"ID1","M",0,100,0,100
"ID2","M",100,0,0,0
"ID3","M",0,100,0,100
"IDE","",100,0,0,0
"IER3","",100,0,0,0
"IFIH1","",100,0,0,0
"IFITM3","",100,0,0,0
"IFNA1","",100,0,0,0
"IFNA10","",100,0,0,0
"IFNA14","",100,0,0,0
"IFNA16","",100,0,0,0
"IFNA17","",100,0,0,0
"IFNA2","",100,0,0,0
"IFNA21","",100,0,0,0
"IFNA4","",100,0,0,0
"IFNA5","",100,0,0,0
"IFNA6","",100,0,0,0
"IFNA7","",100,0,0,0
"IFNA8","",100,0,0,0
"IFNAR1","",100,0,0,0
"IFNAR1_IFNAR2","",100,0,0,0
"IFNAR2","",100,0,0,0
"IFNB1","",100,0,0,0
"IFNE","",100,0,0,0
"IFNG","",100,0,0,0
"IFNGR1","",100,0,0,0
"IFNGR1_IFNGR2","",100,0,0,0
"IFNGR2","",100,0,0,0
"IFNK","",100,0,0,0
"IFNL1","",100,0,0,0
"IFNL2","",100,0,0,0
"IFNL3","",100,0,0,0
"IFNLR1","",100,0,0,0
"IFNW1","",100,0,0,0
"IFTAP","",100,0,0,0
"IGF1","",100,0,0,0
"IGF1R","",100,0,0,0
"IGF2","",100,0,0,0
"IGF2BP1","",100,0,0,0
"IHH","",100,0,0,0
"IKBKB","",100,0,0,0
"IKBKE","",100,0,0,0
"IKBKG","",100,0,0,0
"IL10","",100,0,0,0
"IL10RA","",100,0,0,0
"IL10RA_IL10RB","",100,0,0,0
"IL10RB","",100,0,0,0
"IL11","",100,0,0,0
"IL12A","",100,0,0,0
"IL12B","",100,0,0,0
"IL12B_IL23A","",100,0,0,0
"IL12RB1","",100,0,0,0
"IL13","",100,0,0,0
"IL13RA1","",100,0,0,0
"IL15","",100,0,0,0
"IL15RA","",100,0,0,0
"IL16","",100,0,0,0
"IL17A","",100,0,0,0
"IL17B","",100,0,0,0
"IL17C","",100,0,0,0
"IL17F","",100,0,0,0
"IL18","",100,0,0,0
"IL19","",100,0,0,0
"IL1A","",100,0,0,0
"IL1B","",100,0,0,0
"IL1R1","",100,0,0,0
"IL1R1_IL1RAP","",100,0,0,0
"IL1RAP","",100,0,0,0
"IL1RAPL1","",100,0,0,0
"IL1RAPL2","",100,0,0,0
"IL1RL1","",100,0,0,0
"IL1RN","",100,0,0,0
"IL2","",100,0,0,0
"IL20","",100,0,0,0
"IL20RA","",100,0,0,0
"IL20RB","",100,0,0,0
"IL21","",100,0,0,0
"IL21R","",100,0,0,0
"IL22","",100,0,0,0
"IL22RA1","",100,0,0,0
"IL23A","",100,0,0,0
"IL23R","",100,0,0,0
"IL24","",100,0,0,0
"IL25","",100,0,0,0
"IL26","",100,0,0,0
"IL27","",100,0,0,0
"IL2RB","",100,0,0,0
"IL2RG","",100,0,0,0
"IL3","",100,0,0,0
"IL31","",100,0,0,0
"IL31RA","",100,0,0,0
"IL33","",100,0,0,0
"IL34","",100,0,0,0
"IL36A","",100,0,0,0
"IL36B","",100,0,0,0
"IL36G","",100,0,0,0
"IL36RN","",100,0,0,0
"IL37","",100,0,0,0
"IL3RA","",100,0,0,0
"IL4","",100,0,0,0
"IL4R","",100,0,0,0
"IL5","",100,0,0,0
"IL5RA","",100,0,0,0
"IL6","",100,0,0,0
"IL6R","",100,0,0,0
"IL6R_IL6ST","",100,0,0,0
"IL6ST","",100,0,0,0
"IL7","",100,0,0,0
"IL7R","",100,0,0,0
"IL9","",100,0,0,0
"IL9R","",100,0,0,0
"ILF2_ILF3","",100,0,0,0
"ILK","",100,0,0,0
"ILK_LIMS1_LIMS2_LIMS3_LIMS4_PARVA","",100,0,0,0
"IMMT","",100,0,0,0
"INCENP","",100,0,0,0
"ING1","",100,0,0,0
"ING2","",100,0,0,0
"INHA","",100,0,0,0
"INHBA","",100,0,0,0
"INHBB","",100,0,0,0
"INHBC","",100,0,0,0
"INHBE","",100,0,0,0
"INPP4B","",100,0,0,0
"INPP5D","",100,0,0,0
"INPPL1","",100,0,0,0
"INS","",100,0,0,0
"INSIG1","",100,0,0,0
"INSIG2","",100,0,0,0
"INSL3","",100,0,0,0
"INSL5","",100,0,0,0
"INSM1","",100,0,0,0
"INSR","",100,0,0,0
"INTS4","",100,0,0,0
"INVS","",100,0,0,0
"IPO5","",100,0,0,0
"IQGAP1","",100,0,0,0
"IQSEC2","",100,0,0,0
"IRAK1","",100,0,0,0
"IRAK2","",100,0,0,0
"IRAK3","",100,0,0,0
"IRAK4","",100,0,0,0
"IRF1","M",0,0,100,-100
"IRF2BP1","",100,0,0,0
"IRF2BP2","",100,0,0,0
"IRF2BPL","",100,0,0,0
"IRF3","M",0,100,0,100
"IRF4","M",100,0,0,0
"IRF7","",100,0,0,0
"IRF9","",100,0,0,0
"IRS1","",100,0,0,0
"IRS2","",100,0,0,0
"IRS4","",100,0,0,0
"ISG15","",100,0,0,0
"IST1","",100,0,0,0
"ITCH","",100,0,0,0
"ITCH_NUMB","",100,0,0,0
"ITGA1","",100,0,0,0
"ITGA10","",100,0,0,0
"ITGA11","",100,0,0,0
"ITGA2","",100,0,0,0
"ITGA2B_ITGB3","",100,0,0,0
"ITGA3","",100,0,0,0
"ITGA4","",100,0,0,0
"ITGA5","",100,0,0,0
"ITGA6","",100,0,0,0
"ITGA6_ITGB4","",100,0,0,0
"ITGA7","",100,0,0,0
"ITGA8","",100,0,0,0
"ITGA9","",100,0,0,0
"ITGAD","",100,0,0,0
"ITGAE","",100,0,0,0
"ITGAL","",100,0,0,0
"ITGAM","",100,0,0,0
"ITGAV","",100,0,0,0
"ITGAV_ITGB3","",100,0,0,0
"ITGAX","",100,0,0,0
"ITGB1","",100,0,0,0
"ITGB1BP1","",100,0,0,0
"ITGB2","",100,0,0,0
"ITGB3","",100,0,0,0
"ITGB4","",100,0,0,0
"ITGB5","",100,0,0,0
"ITGB6","",100,0,0,0
"ITGB7","",100,0,0,0
"ITGB8","",100,0,0,0
"ITK","",100,0,0,0
"ITPR1","",100,0,0,0
"ITPR2","",100,0,0,0
"ITPR3","",100,0,0,0
"ITPRIPL1","",100,0,0,0
"ITSN1","",100,0,0,0
"JAG1","",100,0,0,0
"JAG2","",100,0,0,0
"JAK1","",100,0,0,0
"JAK2","",100,0,0,0
"JAK3","",100,0,0,0
"JAKMIP1","",100,0,0,0
"JARID2","",100,0,0,0
"JAZF1","",100,0,0,0
"JDP2","M",0,0,100,-100
"JMJD1C","",100,0,0,0
"JMJD6","",100,0,0,0
"JMY","",100,0,0,0
"JUN","M",0,100,0,100
"JUNB","M",0,100,0,100
"KANK1","",100,0,0,0
"KASH5_SPAG4_SUN1_SUN2_SUN3_SUN5_SYNE1_SYNE2_SYNE3_SYNE4","",100,0,0,0
"KAT2A","",100,0,0,0
"KAT2A_SAP130_SUPT3H_SUPT7L_TADA1_TADA2A_TADA3_TAF10_TAF12_TAF5L_TAF6L_TAF9_TRRAP_USP22","",100,0,0,0
"KAT2B","",100,0,0,0
"KAT2B_SUPT3H_TADA2A_TADA3_TAF10_TAF12_TAF5L_TAF6L_TAF9_TRRAP","",100,0,0,0
"KAT5","M",0,100,0,100
"KAT5_UBE2N","",100,0,0,0
"KAT6A","",100,0,0,0
"KAT6A_KAT6B","",100,0,0,0
"KAT6B","",100,0,0,0
"KAT7","M",100,0,0,0
"KAT8","",100,0,0,0
"KAT8_MSL1_MSL2_MSL3","",100,0,0,0
"KATNA1","",100,0,0,0
"KATNAL2","",100,0,0,0
"KATNB1","",100,0,0,0
"KCNB1","",100,0,0,0
"KCNB2","",100,0,0,0
"KCNE1","",100,0,0,0
"KCNE3","",100,0,0,0
"KCNH2","",100,0,0,0
"KCNIP3","",100,0,0,0
"KCNIP4","",100,0,0,0
"KCNJ8","",100,0,0,0
"KCNQ2","",100,0,0,0
"KCNQ3","",100,0,0,0
"KCNQ4","",100,0,0,0
"KCTD10","",100,0,0,0
"KCTD13","",100,0,0,0
"KCTD17","",100,0,0,0
"KDM1A","",100,0,0,0
"KDM1B","",100,0,0,0
"KDM2A","",100,0,0,0
"KDM2B","",100,0,0,0
"KDM3A","",100,0,0,0
"KDM3B","",100,0,0,0
"KDM4A","",100,0,0,0
"KDM4B","",100,0,0,0
"KDM4C","",100,0,0,0
"KDM5A","",100,0,0,0
"KDM5B","M",0,100,0,100
"KDM5C","",100,0,0,0
"KDM5D","",100,0,0,0
"KDM6A","",100,0,0,0
"KDM6B","",100,0,0,0
"KDM7A","",100,0,0,0
"KDR","",100,0,0,0
"KEAP1","",100,0,0,0
"KHDRBS1","",100,0,0,0
