"","statistic"
"CCDC42B",2.00615460498507
"MST1L",0.334214073575789
"BCR",-0.834391137474209
"MPPED1",-1.28960015960136
"FSCN2",-0.0176180349955019
"SPIN4",-1.05126430251715
"ZNF732",4.3741480955349
"SPIN2B",0.104849451050678
"HYAL3",0.434636674354132
"VSIG10L",-1.09553056767218
"ZNF397",-0.632658277008482
"ZSCAN30",-1.41874306536635
"TPCN1",-0.996235852330473
"HEXIM1",0.0586948369126174
"LINC00846",-1.31618648272521
"TRABD2A",0.495678578884714
"PDZD7",-1.18630364158842
"POFUT2",2.33089480738637
"MAPT",-0.857591605531895
"ERCC6L",2.85044993104393
"TMEM17",-0.587667204719691
"C1QL4",0.724703184922196
"RTN4RL2",0.121372112900564
"ZDHHC17",-0.0566923304108794
"P2RY4",-0.0419893878525205
"ZNF395",0.0762869268875135
"PPARA",1.77179501698584
"TMEM232",1.92192935029442
"FAM183A",4.30574802638335
"EFCAB6",1.44943459354275
"KANK3",0.230499045755526
"EMID1",1.35325748372286
"PKD1L3",0.295103109474946
"ESPN",0.602283453628196
"PTRH1",1.28526507403183
"CYP4A11",-0.860336663676955
"TMEM216",1.04969768834194
"RPS19BP1",1.55912271703454
"C3orf70",-1.64588238124957
"TEAD1",2.13121757201152
"OR2AK2",-1.81207074680016
"PLCD1",1.68103404457661
"ENTPD5",0.635956738737372
"MITF",-2.15908175686097
"FUNDC2P3",-3.06954718769292
"HEATR4",-1.34487107210337
"NAP1L1",2.22071224494655
"CMC1",0.583952038715505
"SLIT1",-0.487800178794734
"LYPD6",0.178701565245416
"AKR1C1",-1.06615976294642
"VSTM2B",0.558256284833734
"FOXD3",-0.0221886704825916
"MRPS21",-4.99080554004632
"RNF220",0.638263756667436
"ANGPTL5",0.215853299578622
"KIAA1598",-2.00192536708678
"ZNF546",0.378650830612262
"TSPYL4",-0.978424917352978
"MT1X",-0.491484464960214
"GCNT1",2.29053537614721
"SESTD1",-1.7655249278563
"FNBP1",-1.35228197863888
"DYNC2H1",1.60886198708424
"MAGED4B",0.385395341261482
"BCAM",2.10375668626463
"RSBN1L",-0.872697579112773
"WDR86",0.228118748920896
"EPOR",0.974788968427413
"DCC",-1.0027414902219
"TAF9B",1.15095358357506
"PCDHB13",-1.90679558325332
"MAGI2",-1.47354242898562
"LUZP2",0.250937357660724
"LHFPL3",-2.17099069338018
"CHP1",0.785376636308567
"RDM1",1.6575674230979
"HIST1H1T",0.948177938408166
"C11orf96",-1.83633576993165
"KCNJ11",-0.905270626641395
"COL4A1",2.84219271983361
"PTMA",1.27592529460025
"HSPA14",1.33018933430143
"ATP13A5",2.25657376503295
"SIRT7",2.05994013996949
"IFT140",2.93557139625881
"TPM3P7",-0.842453956674478
"AGMO",-0.236509769126518
"CYP26C1",0.706471962565428
"TLR5",-1.17079240473713
"USP7",0.755233300490916
"NANOS3",0.632967475142888
"FOXD4L3",-0.857135048121868
"NHLRC1",0.774940293436965
"ZNF385C",-1.03015636222904
"MAGEH1",0.509239824738084
"TET3",-0.869491218914266
"ISG15",0.731876501366033
"EXD3",0.772251215252485
"C17orf97",6.95467403871886
"ZKSCAN4",0.920989236572822
"RGPD1",-3.79702736685099
"DHRS4L2",1.09891446065728
"SAMD11",2.16050680170214
"VMAC",1.99096862417486
"TMSB4XP8",0.941501713504254
"WHAMMP3",-1.55029356299062
"ERC2",-1.63330596798736
"B3GALTL",0.290643556612396
"SPRY4",-2.77986004813371
"ERAS",-1.27196398258949
"KRT18P59",-1.11047872165085
"TRPV2",0.567891929543927
"CXorf67",-0.498815663851718
"C2orf88",-2.40600734502048
"TMEM203",2.53040402222915
"SLC18A3",-1.1808909792985
"THSD4",-1.297256507321
"DNAJB13",3.00992215850905
"TCEA1",1.99865391614558
"NHEJ1",-0.972020286802847
"FANCA",2.14300031709465
"SECISBP2",0.286821301723151
"C9orf153",-2.84697941957326
"ADH1A",-0.680884613740892
"HSPE1P11",-1.29362467346601
"SEMA4D",-1.54042699149797
"LIN28B",-0.626034929098454
"FAM69C",-2.34439017476079
"DNAH17",0.0408315225002838
"MCRS1",2.83638377825779
"FANCM",0.260339073968064
"ZNF70",1.14612183202667
"CARD9",0.0440433229907924
"ZFP69B",-2.36352328286969
"SOWAHD",0.534812649149403
"ZFP69",-1.59602971329298
"TMEM220",-0.819542243257678
"HIST1H1C",1.265122974234
"TMEM256-PLSCR3",-0.316394798765352
"EIF4EBP1",0.921599135638521
"CCDC157",2.89840431500737
"FAM122A",0.342033368718855
"PALM3",0.706944934811701
"RNFT1P3",-2.59422480541329
"GFRAL",-2.9042176129645
"C1orf168",1.83215272880121
"SHISA7",-2.01010283554459
"DMBT1",-0.105491411096302
"C2orf66",-2.29452233950561
"OVCH1",0.706130411379001
"ARHGAP11B",1.22738085044437
"PMS2CL",-0.787838566195027
"CYHR1",3.20438480242212
"COL14A1",1.35465381335015
"DNER",-2.02238379247365
"CPSF4L",0.372901248413847
"KLHL17",0.402083263087621
"ANKRD19P",3.41122727881178
"ZSCAN23",0.764149248860932
"HIST1H2BG",0.204640878406363
"RINL",-2.0917353070824
"HNRNPA1P61",-0.435153193325066
"TPRG1",1.91679696061136
"C1orf204",-0.923474707539139
"MORN2",2.48334893365403
"CXXC11",-1.4125683740488
"MEIS3P2",-0.699157244160029
"UBQLN2",-1.31113225753529
"RILPL1",2.63978479806539
"C19orf67",0.786783334186145
"ZNF490",0.454912376618699
"CLCN1",-0.829967450805898
"NWD1",3.45610420770391
"ARL4C",1.61870951084961
"RNF133",-0.281613047393196
"TMEM221",2.66668762575111
"RAB42",2.17751646580877
"WNT7B",-1.31475016609738
"C11orf95",0.858527461367933
"GPR89B",-0.0546127258155644
"EYS",-0.185688320685871
"OR2AG2",-0.638826566349231
"MAPK12",-0.288648942144794
"TMEM215",-2.09419925818469
"COL4A5",3.40527831044931
"AGRN",-0.0409879216437889
"NHS",-5.02209064163613
"TMPPE",-0.758095995144843
"ZNF626",0.695167739263631
"SMTNL2",0.0670546088588919
"ZC3H6",-1.46263718981262
"LINC00265",-1.22124523811744
"LAMTOR4",1.65306439384688
"PRKAR1B",-0.842341091920567
"NUTM2B",-1.13661909271925
"HNRNPU-AS1",-9.7574308562475
"NCR3LG1",-1.41573761721619
"DCUN1D3",-0.303494197485399
"POTEE",-0.670844639474545
"ZNF793",-0.50216918691264
"TUBB4B",2.97104015540056
"AGAP4",4.27973563008845
"COMMD6",0.537664899263171
"HYKK",0.928143814748736
"C15orf62",-0.515381284365171
"ZNF383",-0.541658327081894
"HES4",1.24648578942639
"ZNF669",-0.665508932797164
"LRRIQ4",-0.442131870417338
"CENPP",2.07882728759797
"PLSCR1",1.19034921616733
"C3orf62",-2.25795171572236
"ENO4",3.76636879564824
"ZNF559",-0.762404076799454
"SBK1",-1.25272158688861
"SLC38A3",-2.92360707103545
"GTF2F2",0.741061414320913
"FAM92A1",1.40100869464689
"FOCAD",0.574773759586507
"PRR19",0.38787643143179
"ZP3",-1.36424685864934
"CSPG4P8",-0.701921963592319
"JAKMIP3",-0.612093620934446
"PPP3R2",-2.50623091424343
"GPR21",-1.02456930200458
"CHM",-0.805641426538871
"BLOC1S5",1.0845888384475
"CERKL",1.5658675060363
"IER5L",0.388940165599615
"H2AFX",2.33166853271533
"SERPINA5",-0.108618566663075
"C19orf54",0.4740104722254
"LCTL",2.86445173586516
"COL25A1",-0.469430392262157
"FAM83G",-1.9121602267888
"C9orf171",4.33670134221823
"SRSF10",1.92144944018579
"DUSP28",-0.0958516562035514
"C15orf52",0.472876254631522
"NBR1",3.33922927726015
"RALGAPA2",-0.998356183569639
"NDOR1",1.62359422589645
"FBLL1",-0.957663283991206
"NKAIN2",-1.89026597999883
"PAQR9",-0.314736693153401
"C12orf55",3.54003845672042
"NPIPP1",1.05412127780969
"CLN3",0.320182695020922
"FAM72B",0.87053196814852
"ASAH2",1.10836562100496
"SUMO2",2.4573586840618
"NANOS1",-0.503668692973172
"ZNF177",-0.210796873191697
"LDOC1L",1.54226584867595
"DPYD",0.372862780743287
"S100A16",-0.2326064670592
"PTAR1",1.21634422922532
"FAM154B",1.613836823953
"RHCE",-0.947271380423475
"C2orf80",-0.886651466625152
"PARVB",0.428771658989104
"TEKT4P2",5.86162165531272
"SLC4A5",-3.9023972044142
"UROS",-0.151690087341675
"ZDHHC9",-0.777131214735353
"ZBED6CL",-5.9518163003579
"SMIM15",-0.103639882473865
"OSTN",0.694738329256188
"VWC2",0.630695507169009
"FAM221A",-1.27271795873019
"TMEM120B",-0.117227770493998
"FSIP2",-0.680247925819267
"RBM34",-0.668194596215071
"NOXA1",-0.359053533423888
"TMEM198",-0.0773550000728766
"BCL2L15",-1.55088186888037
"FZD9",-0.166935625817923
"SPRED3",-1.87961522228299
"SKOR1",-1.08339046620299
"PRELP",2.16753603769384
"ZNF548",-1.7660522537968
"MTF1",1.2147362227119
"ZNF322P1",-0.433208988240209
"TMEM201",0.61596954322965
"NHLRC3",-0.947443629545761
"ZDHHC11",1.02597911916879
"FAM26F",-0.806190121025639
"LINC00910",0.791957246160901
"SLX4",-0.858618443591025
"GLRA4",-0.0613408949148383
"RPL14",3.19048663859643
"BEND4",-0.408596514978667
"RPSAP47",4.29920266614236
"FAM78B",-1.31139701516471
"ZNF563",2.1355267282958
"TMC3",-3.02258658733355
"FBF1",2.29288922738405
"GPR179",-3.8681895019638
"MSL1",-0.937715911203869
"LRRK2",-2.6990396420036
"FAM196A",-0.497001656701312
"TRMT2B",-1.55245242348393
"PTPLAD2",0.785818599386163
"C1orf192",4.58633223638745
"FAM120AOS",1.81527462352467
"UTS2B",1.07462944256736
"NOC2L",1.37499783100755
"MSANTD1",-2.92794649210874
"DHFRP1",1.6249579925057
"NELFB",1.93098199531274
"HIST1H4D",3.9825821689088
"LRRC66",-0.667362570430158
"ZNF292",-1.13908254045213
"HUS1B",-0.943217501718539
"KCTD21",0.633662550579718
"ADAT2",-1.19148903384894
"FAM35DP",0.824111924637554
"VHLL",-0.9120294435251
"ZNF567",-0.912861579169863
"NDUFA4",0.470191649144541
"ANKDD1B",0.394532967877236
"ALKBH2",-0.331252706790701
"RNFT1",0.161192308429386
"RELN",-2.8630479270087
"FAM111B",0.775497308297733
"H1F0",0.204137313040443
"LITAF",2.24291967122622
"TMEM120A",-0.742364068193892
"ARID2",1.03296637664112
"SF3B3",0.819067689410808
"IL1RAPL2",1.068117467231
"BLOC1S3",-0.943550920378509
"SP6",-1.33452450604122
"ANKRD34B",-2.83741579999234
"PLAC9",2.61123262224543
"NKAPL",0.0626718930548149
"UBE2Q2P1",-1.60887504944976
"ZNF573",-1.56619735411414
"FAM47E",2.9736777236476
"HN1",-0.372798405533725
"ZNF527",-1.07247483376002
"S100A13",3.23871091549015
"ZNF33A",-2.08816596613119
"PCDH18",1.69383975719388
"ZNF600",2.50218379557057
"BTBD8",1.99951916569948
"LINC00994",-2.34519534275869
"DPY19L2P1",-4.0675965067118
"MAOA",2.29813962463661
"PAX8-AS1",-3.38981241664386
"C15orf61",-0.824223869018744
"TSPYL1",1.11244582931608
"PNRC2",2.56992596379773
"C22orf43",-2.41192255531255
"FHIT",-0.495482318288983
"FAM150B",-2.17402684431432
"ZKSCAN3",-1.16522525282769
"RRP7A",-0.841106458932682
"LIN54",-0.0503391299758239
"FAM53B",1.46939089182509
"KAZN",0.427590369083885
"SLC35E2B",3.81485238752937
"RPS2P46",2.08514033823484
"FAM179A",3.32989902767434
"TMEM194B",0.709488796321638
"ALG1L",2.78292045360969
"KIAA0408",-2.76962414852486
"GSPT2",0.996161431603464
"C8orf76",-0.760102612156144
"HMGB1",2.00757350914299
"SH2D5",-2.37779014102512
"USP32P3",-2.74178912380174
"RASSF10",2.11006310766402
"OR2L13",-1.19608320360405
"BLOC1S2",-0.317764787932636
"SYCP2",-1.08381679656299
"ZNF724P",0.280381113732544
"IL1RAP",0.997540673409317
"PTPRT",5.73046032859628
"MYBPC1",-0.529808266895357
"PAX5",0.776899375689118
"SPOCK3",-1.07236870375368
"ZNF676",5.28072750860104
"ZNF699",-1.05667202204201
"TDRD7",-1.29208627829934
"C16orf93",4.50800463191521
"KIAA0895L",-0.341804701392535
"MYT1",0.130226367094718
"AKR1C3",-1.2219112941155
"SPATS2L",-0.116260263821321
"ZNF250",-0.701438165203119
"WDSUB1",-1.68792839549652
"ZNF79",0.467792409251333
"S100A4",0.416972779380024
"PLEKHG4",1.22067547380779
"FAT4",2.54834714145318
"C8orf86",-1.05911246059516
"COLCA1",1.02523908026309
"KIF19",2.67904387308382
"ZNF681",-0.43021370319443
"HIST1H4A",2.55214245112495
"ACADSB",-1.94228918768847
"STK40",-0.0633295543412855
"TMEM63A",2.24859219593182
"SEMA4A",-1.85561169083817
"MPHOSPH8",0.782380888889182
"RNF216P1",-0.619556175425934
"EEF1A1P5",2.96405215356198
"GREB1",-1.90150017099553
"ZNF766",0.514803414421559
"RYR1",-1.32925262606815
"SRGAP3",-0.25564384448702
"HIST1H2BB",5.13355497213157
"FAM217B",-0.98922387647621
"TUBB",0.411406632067064
"LCOR",-0.865773395054763
"SUPT5H",0.883449223569452
"XPNPEP3",1.5813077719689
"ZNF107",-0.420899294965464
"PPIA",1.00264041649314
"ZNF471",-2.14620583992027
"ZNF836",-1.05665752414637
"ZNF493",-1.97320283126152
"GTF2IRD2",0.385455913391642
"GRM7",-1.61593687392073
"SUPT3H",0.372686350781071
"NIF3L1",0.612709083962196
"ATP2A1",-0.867058701618704
"IARS",1.22509301957192
"HIATL2",0.498654883684486
"POM121",-3.02763811623354
"ZBTB44",-0.448658529974571
"AKR1CL1",0.938549165763553
"HIST1H2BO",1.01443752000186
"STK31",-1.46234530860967
"NLGN3",-0.632412586719449
"ZKSCAN7",-0.0549632963605229
"CD55",-3.18264228436363
"CPNE4",-2.82524169783415
"ZNF565",-0.849648103259198
"NTNG2",4.34960619545214
"ELAVL3",-0.424300453000631
"WDR5",0.649846853540741
"LONP1",1.8822109713347
"C9orf163",0.660110274162478
"TRRAP",-0.686040939661466
"NUDT11",-0.753025149090511
"SRGAP2B",1.31284775683013
"FUT4",0.189767933973792
"ASB13",2.05700581496825
"HIST1H2BM",9.07450026606214
"SLC35F1",-1.44030025209583
"ZNF34",-1.44485895882699
"ZNF781",-0.806774884762997
"ZNF140",-1.31232531326403
"INCA1",1.78956988526376
"ZNF774",-2.12646384685362
"PTPN1",0.05751703039534
"EVL",-0.474230519529004
"NOXO1",-0.711935864564816
"ZNF658",-0.832631277582723
"EPHB4",4.30571506933628
"ZNF765",1.59805210619188
"ZNF124",0.765240938668478
"XRCC6",2.43289895397352
"LINC00176",-0.678804077331047
"PPP1R26",0.0811735873869843
"TSC22D2",-1.97044461408623
"ASMT",-0.406219116213327
"NPIPB15",-0.461130643930409
"ZNF569",-1.51920926289361
"ARMCX4",-3.11524391485903
"YRDC",-0.26329456328786
"ZNF777",0.0189354192677714
"PIK3R4",1.00710937940514
"ZNF775",0.385230559247806
"ZNF605",-2.80836689532161
"TRAPPC2",-0.146924347588183
"RFX8",0.722953489756081
"MYL6B",0.03222873489128
"ZNF799",-0.549330567047804
"SIAH1",-0.313023985026561
"C20orf96",1.54478900135679
"ESRRG",-1.1986998947933
"IPO4",0.753201782522384
"NCOR2",-0.433388979074415
"SULT1A1",2.64607083639116
"ARL9",0.15364024936106
"PRPF40A",0.115471017388047
"GDAP2",-0.581120391319506
"TCEAL3",1.9804177666677
"ANAPC7",-0.0417035075401719
"TPK1",-1.24214560845351
"SLC6A9",0.191419489802049
"AFAP1",-0.432323030701356
"NACA",1.38985483524084
"HIST1H3C",6.54548037091297
"MYO18A",0.0645120514322086
"SPTSSB",-0.417688352449196
"C17orf59",0.79502638576516
"MAN2A2",0.334137241040218
"MME",-1.87499158921534
"FAM72A",2.04674718722616
"CACNA1H",-0.408671265153927
"LINC00610",-0.599295451473295
"SULF2",0.289965678779815
"LAMA2",3.0844002388632
"PLXNB2",1.90809009521922
"AJAP1",5.95643873080018
"XRCC2",1.14036024645671
"MYO6",-1.45684674306994
"MKL1",-1.25199436045828
"HDAC2",0.525253985278301
"ZNF782",-1.16358213351913
"POTEF",-4.67789140635402
"ZNF846",0.157656968063287
"ADH1B",-1.03801767727496
"RIMBP3",-0.0714877653855214
"TCF4",0.462728107336424
"WNK3",-1.00722437126489
"ACN9",0.836370960750156
"HRH1",-0.346647694690923
"RABL6",0.975730340810699
"ZNF136",-0.730308962367652
"GOLGA6L20",-0.458100426414746
"ZKSCAN5",0.784962302254826
"ZNF502",-0.368697297515154
"TRAPPC4",0.684718624589865
"TTC30B",2.0174776065127
"SLC30A10",-1.72760969070356
"TECPR2",0.467863707482711
"FAM180B",-0.71966393694046
"LINC00173",-0.657478416190243
"ZFP62",1.34329482923634
"ERI2",0.392046124531154
"TOMM7",2.11784021060846
"TRPV1",-0.286153255902099
"ZNF33B",-0.972497604743356
"PDXDC2P",-1.56473769230312
"ZNF512B",-0.238261991292984
"AMZ2",0.148360663648702
"ZNF431",0.0957317668712832
"NF1",-2.33382147264523
"VKORC1L1",-2.01878802994591
"ZNF418",-0.378468351497726
"DAPK1",-0.552705182098315
"COL27A1",2.46842461744484
"CXorf24",1.68682240748384
"GM2A",1.40100614496485
"HIST1H2AI",1.34459881816588
"SNHG17",-1.17357138885761
"ZNF700",-0.874569434336401
"POU3F4",-2.73230262946965
"ANKRD20A1",-0.257548685859659
"CD47",0.384410403618294
"TLE1",-0.582436860653715
"MAML3",-0.417213863428714
"HIST1H2AG",0.760902880193382
"STRN3",0.18155100940399
"ZNF239",-2.50213588849335
"CTBP1-AS2",0.136918555609704
"ZSCAN16",0.217566213188996
"MVB12B",-0.254332094957911
"C6orf106",0.34203942931113
"POTEI",1.58627240451992
"ADA",2.99615270466504
"ARID5A",0.717931289670246
"PATE2",-0.547458191025507
"PPTC7",-1.84893077511802
"RGPD4",0.401743032486048
"NHLRC2",0.805422534858386
"ZFP28",-1.589723154671
"KIAA1211L",0.470656288544241
"CBWD3",-1.80261304491079
"SCN8A",-1.53761643078561
"LAMB3",-0.616165749274668
"HIST3H2BB",0.926807673739719
"C5orf48",-0.939731228136348
"KPNA5",-0.734697339492774
"ANKRD36B",-6.46351297669477
"ARHGEF12",-1.36240655284464
"ZNF252P",0.0734040448201491
"PDLIM7",2.93745535613332
"FLNA",2.78089585625708
"TMEM26",0.360852803571994
"RIMBP3B",-1.47470893985203
"SRGAP1",-0.499240880932363
"OR2L8",-1.27577719784425
"FAM3C",-1.3771303146474
"NOP9",1.69168635270446
"SLC39A10",-1.37647720014261
"AP2A1",0.302306173639613
"PCDHB16",-3.67272451043084
"HIST1H3E",2.22522892253579
"ZNF585A",-1.98122097025089
"FUT11",1.51996715697438
"LINC00087",-0.295614675575687
"ANXA4",1.94755644949313
"LAGE3",0.737682376594892
"WDR5B",1.87450272029218
"FAM163B",-1.50462474585859
"NPIPB9",3.0301283491789
"WDR45",1.51596408303256
"METTL9",0.251392102134813
"ZNF138",-2.94062713998631
"ZNF429",-0.624786309561999
"ZNF470",-2.00475103187061
"SERTAD1",2.27668642634886
"ZNF100",-0.19847777217388
"CXorf40B",0.694544668002305
"ZNF398",-0.934261527486684
"ZSCAN25",0.352034015819843
"ANXA6",3.11956651259242
"ZNF441",-1.97031540322482
"GMFB",0.290784349668235
"ZNF420",-2.2712703298714
"ZNF763",1.55513848341626
"ZMYM1",1.36372408196083
"DTHD1",0.968798055813781
"HIST1H4C",0.888824263645569
"MAFG",-0.773820429377383
"ARRDC1",1.01848317957378
"KIAA1671",1.66351353269786
"IGF2R",0.486701899501359
"ZNF300P1",3.81303843733461
"GAL3ST4",-0.458786553879296
"DYNC1H1",-0.494306137486414
"SLC6A17",-2.18240634468363
"PCBP2",-0.0152238085132124
"ZGPAT",0.6975783465469
"SLC25A29",-0.416725738559494
"PGAP1",-2.07040185569649
"SRC",-0.484453804074457
"ZNF682",-1.05977251412312
"ZNF772",0.689596793376448
"ZNF257",0.801761885820564
"PCNXL3",-0.132393914976683
"ADAM32",-4.78856464320745
"LRRC8B",-1.39234045151166
"ABCB8",0.117370585406835
"HIST1H3J",1.46260794921099
"SND1",1.82006293724662
"ZNF785",-0.0581410836864171
"NEK5",3.94828755486025
"PSMD12",-0.619165655148672
"GPR123",2.33165814937181
"PIWIL2",-3.54976009552674
"C20orf112",-1.17624798921524
"C9orf169",0.168752672143731
"SLC22A4",-1.57291785335901
"ENTPD4",-0.652095319957609
"C1D",2.41783520785549
"TBC1D9B",2.4204596215972
"HIST1H4J",0.674242338449174
"FAM110D",-0.869629738140769
"SERPINA1",-0.880410367461029
"KANK2",2.09425426503374
"EIF4BP6",1.72062092368311
"GTF2E2",0.639022384616533
"RAD54B",-1.59531702524114
"ZNF165",-1.44161153565049
"SYNGAP1",-2.18962635644285
"RAMP2-AS1",-1.28139885201465
"FITM2",-1.02660524794964
"BLM",1.43909517157029
"ZNF720",-3.02111342664316
"DDI2",-1.10952776319873
"SVIL",-0.318974444216194
"C17orf102",-0.0808308882504401
"TRIM33",-0.653921962778617
"LRP10",2.3605603596907
"PELI1",0.167463740999353
"ZNF833P",-2.05777853082312
"ZNF655",-0.237414949859256
"MRPL21",1.11865212386529
"UAP1L1",-1.7217692332638
"FBXL22",-0.40974778685032
"ZNF786",-0.102902182804273
"ZNF517",0.417599706431478
"ZNF675",-1.67599633093011
"SLC22A5",0.178533367467453
"DACT3",-1.2550999719013
"ADARB1",-1.70544845163061
"ZNF860",-0.779693319164843
"HTT",-1.42493359560116
"C5AR1",2.68261336752068
"DIO3",0.453288408881266
"HIST1H3D",1.25269805723794
"DCHS2",-2.5384433817035
"VEPH1",-1.11711807067287
"SHPK",2.19893023123459
"GGT3P",1.19638330533531
"IPP",0.708102735690666
"MAP3K5",-1.52278577126825
"OGDHL",-2.10872697854446
"C16orf47",-2.17664453324874
"GSTK1",-0.307696201278663
"HNRNPAB",2.68337210083791
"OR2L5",-1.6578525724247
"STMN3",-0.119471846288031
"HIST1H2BH",0.971873265773841
"PDGFA",0.7547621994811
"GYPE",1.78908293201301
"COL13A1",-0.846655419899941
"ZNF695",-2.24882446634197
"ADAM3A",-4.02579234114891
"PCDHB11",-2.15620455033039
"ZNF628",-0.694888800006805
"SLC2A10",2.08360689656147
"ZNF665",2.39035919420294
"RPF2",0.557525173330824
"MIB2",1.15640213492217
"MYO5A",-1.6881698975651
"C5orf56",0.846623863916523
"ATG7",1.02858583684869
"SIPA1L1",1.31700928923491
"TTC30A",1.38529061316987
"SSPO",1.80080788247604
"RAB40C",0.441392544569733
"PIGN",1.36460500042861
"COL4A6",6.72942843602702
"ZNF624",-1.84435595945573
"HHLA3",1.54990205390131
"TOPORS",0.392508064095279
"BCO2",-4.94117583639032
"KCNMB2",-0.931785785106118
"ENTPD6",-0.959407315503585
"DMBX1",0.277640496478822
"ENPP1",1.03346831897819
"CCDC154",0.226495883160496
"FAR1",-0.709089438104781
"C5orf42",-1.42919025962205
"ZNF841",-1.40493846333096
"ZNF615",-0.229555021668335
"CXorf40A",0.600585449186279
"CDC42SE1",2.19061850314558
"DPP4",-0.408851990911943
"PDCD1LG2",1.63655242446998
"ZNF433",-1.36100831827839
"DNAH10",-3.42641472885208
"TBC1D3",-1.58496318985711
"SPTAN1",-0.311789054551983
"NMB",3.13191928530104
"HIST1H2BE",4.87166497036938
"ZNF595",-1.30592595478413
"PARVA",1.00289862202123
"KLHL14",-2.80264041054986
"FAM114A1",2.91750246000926
"RPE",-0.406074340504501
"ZNF460",-2.16069990496128
"PHF2",0.505495493265008
"RPS26",1.8687131589328
"C14orf178",0.558900804397545
"PTMAP2",0.361250497377134
"PSAP",2.79508934733665
"S100A10",1.72338227437093
"WDR96",3.73476035585483
"LHFPL5",-1.66811206374084
"RPL37A",0.720265564190677
"TXNRD3",0.269136026892858
"CFD",-0.155860328120903
"MAP1LC3C",5.29941057788395
"MCMBP",0.64633141441869
"EME2",0.263943174252147
"KLHDC1",-2.08392535866193
"ZNF81",-0.757096614015739
"TAF13",0.692950821130537
"ZNF780A",0.554316418817262
"ATAD3A",1.88931579335511
"FAM118B",2.40097257916737
"ZNF461",-1.23097996534997
"CCDC180",-1.90817443207227
"SLC9A8",-0.754909668491325
"OCLN",1.95060923998446
"C4orf22",0.316460102217831
"HIST4H4",2.03603331805864
"ZNF181",0.815756365311178
"HIST1H2BF",1.73049110437018
"SLC22A20",-2.56517093546834
"FAM212B",0.417511902265296
"ZNF44",-1.33780024567564
"GPAA1",1.50579848672565
"SGTB",-2.17873416642046
"ZNF790",-1.83595975830705
"FAM49A",-3.36669045825883
"MYO1C",2.12314722755451
"NKIRAS1",-2.06141087554825
"MEIG1",1.11871746615106
"KIF13B",-0.734094841839889
"NRAP",3.64232526601788
"ADH5",0.896921502235142
"HIST1H2BK",0.922023052134241
"TEAD4",1.8157188657307
"SPG7",2.16817661449872
"HIST1H4K",0.906551825382463
"HES5",-0.192618231299529
"C2orf27A",-2.71153001538056
"ZNF677",0.751211308561955
"ERO1L",-1.74642700757276
"F8A1",-2.86431639322489
"ZNF823",-0.447678265199785
"ZNF311",-0.536946272354909
"ZNF347",0.373144618387404
"PLCG2",0.707681864190439
"FCHSD1",0.797968710817547
"ZNF71",-0.829708072941069
"S100A6",1.32694695320671
"RPL12",1.44658607778698
"DNM3",-1.77493390601727
"ZNF121",-1.449258374174
"MPZL1",1.29637760620926
"VPS13A",-3.1033755849908
"MBP",-1.74294426695422
"AKAP17A",2.24554946063231
"ELOVL2",-1.41233335680209
"LEKR1",0.905229982483926
"C1orf122",1.57539654335533
"SNHG12",-0.674440013821652
"PCDH20",0.0131571962306028
"KEL",1.03805125026349
"NOL8",0.154160801894298
"IRAK4",1.40263953264206
"CCDC151",4.22723839597973
"DLGAP2",-0.589656236384383
"MRPL42",-0.506053817084712
"ENTPD7",-0.499831567002023
"ZNF335",-0.352367686916724
"ZNF560",0.746213323107354
"RPS4X",2.18286440524116
"AGAP9",-0.380719679061713
"ZNF273",-0.704833943028655
"ZNF84",-1.66541742206506
"MAK16",0.628345120701033
"ZNF667",-2.25408023837958
"SIRPA",0.397188325627059
"GRK6",0.697256843571373
"PRIM1",2.02956779677011
"SULT1C4",2.56192078082593
"ZBTB14",-0.538925611996923
"CD2AP",0.364411492229308
"NUP62CL",3.50163520289808
"SFI1",-0.644176008177349
"ZNF649",-0.20519570713687
"ADH4",-1.20327384606007
"ZNF248",-2.64586313829648
"SNX29P2",-1.58043235392307
"CHSY3",-1.55020000849511
"TOR4A",0.369023075099141
"LPAR1",-0.356375231918367
"OR2L3",-1.5470219098113
"HIBCH",0.224717289616479
"ZNF544",-0.00700752247475515
"TMEM229B",-1.85047573813815
"SOWAHC",1.49357728787778
"ZNF770",-1.90832183027516
"ZNF876P",0.548707673492473
"NPIPB6",-1.072819413935
"HMGN5",0.0719517477255187
"MIER1",0.640507216050945
"MAN1A2",-0.0413524260265167
"SVIP",1.69996832484984
"ZNF251",-0.542739210587245
"DDRGK1",1.49024032283702
"TFDP1",2.51460420977658
"ZNF607",0.358540577248066
"ZNF334",-0.923482220275048
"HSD17B11",2.4643915494451
"SZT2",-1.17693126196102
"ZXDA",-1.54759126229575
"RPS6KL1",-0.690007414113932
"CACNA1E",-1.61769609536084
"QRICH1",1.83444010256409
"MLLT4-AS1",0.138478911793325
"DDX42",0.815536351253763
"RPL23A",2.28186318310354
"SLC29A3",-1.40517792026728
"STYX",0.124553144897743
"UBL5",3.69957937300549
"HELZ",-2.27494905725868
"TMEM116",-1.6794777800381
"UCKL1",1.17009410014139
"ZNF485",-1.55626677229672
"PEG3",-0.580699838170511
"SDAD1",-0.126740776680321
"BMS1P9",0.360653094586334
"ZKSCAN8",-0.223485291527154
"FAM109A",1.00858398004274
"HIST1H4F",0.976471549955022
