"Node1","Node2","Weight"
"Perturbation","PTH1R",0
"Perturbation","PTH2",0
"Perturbation","PTHLH",0
"Perturbation","PTK2",0
"Perturbation","PTK2B",0
"Perturbation","PTK6",0
"Perturbation","PTK7",0
"Perturbation","PTMA",0
"Perturbation","PTMS",0
"Perturbation","PTN",0
"Perturbation","PTP4A1",0
"Perturbation","PTP4A2",0
"Perturbation","PTP4A3",0
"Perturbation","PTPA",0
"Perturbation","PTPN1",0
"Perturbation","PTPN11",0
"Perturbation","PTPN12",0
"Perturbation","PTPN13",0
"Perturbation","PTPN14",0
"Perturbation","PTPN18",0
"Perturbation","PTPN2",0
"Perturbation","PTPN21",0
"Perturbation","PTPN22",0
"Perturbation","PTPN3",0
"Perturbation","PTPN4",0
"Perturbation","PTPN5",0
"Perturbation","PTPN6",0
"Perturbation","PTPN7",0
"Perturbation","PTPN9",0
"Perturbation","PTPRA",0
"Perturbation","PTPRB",0
"Perturbation","PTPRC",0
"Perturbation","PTPRD",0
"Perturbation","PTPRE",0
"Perturbation","PTPRF",0
"Perturbation","PTPRG",0
"Perturbation","PTPRH",0
"Perturbation","PTPRJ",0
"Perturbation","PTPRK",0
"Perturbation","PTPRM",0
"Perturbation","PTPRO",0
"Perturbation","PTPRR",0
"Perturbation","PTPRS",0
"Perturbation","PTPRT",0
"Perturbation","PTPRU",0
"Perturbation","PTPRZ1",0
"Perturbation","PTTG1",0
"Perturbation","PTX3",0
"Perturbation","PUF60",0
"Perturbation","PVR",0
"Perturbation","PXDN",0
"Perturbation","PXN",0
"Perturbation","PYCARD",0
"Perturbation","PYDC1",0
"Perturbation","PYHIN1",0
"Perturbation","PYY",0
"Perturbation","PZP",0
"Perturbation","Q15300",0
"Perturbation","Q6FI27",0
"Perturbation","Q7TFA0_RPS27A",0
"Perturbation","Q7TFA0_UBA52",0
"Perturbation","Q7TFA0_UBB",0
"Perturbation","Q7TFA0_UBC",0
"Perturbation","Q80H93_RPS27A",0
"Perturbation","Q80H93_UBA52",0
"Perturbation","Q80H93_UBB",0
"Perturbation","Q80H93_UBC",0
"Perturbation","QRFP",0
"Perturbation","RAB11A",0
"Perturbation","RAB12",0
"Perturbation","RAB14",0
"Perturbation","RAB1A",0
"Perturbation","RAB22A",0
"Perturbation","RAB23",0
"Perturbation","RAB2A",0
"Perturbation","RAB32",0
"Perturbation","RAB33B",0
"Perturbation","RAB38",0
"Perturbation","RAB39B",0
"Perturbation","RAB3GAP1",0
"Perturbation","RAB4A",0
"Perturbation","RAB5A",0
"Perturbation","RAB5C",0
"Perturbation","RAB6A",0
"Perturbation","RAB6B",0
"Perturbation","RAB6C",0
"Perturbation","RAB7A",0
"Perturbation","RAB9A",0
"Perturbation","RABEP1",0
"Perturbation","RABEPK",0
"Perturbation","RABGEF1",0
"Perturbation","RABGGTA",0
"Perturbation","RABGGTB",0
"Perturbation","RAC1",0
"Perturbation","RAC2",0
"Perturbation","RAC3",0
"Perturbation","RACGAP1",0
"Perturbation","RACK1",0
"Perturbation","RAD1",0
"Perturbation","RAD17",0
"Perturbation","RAD18",0
"Perturbation","RAD18_UBE2A",0
"Perturbation","RAD18_UBE2B",0
"Perturbation","RAD21",0
"Perturbation","RAD23B",0
"Perturbation","RAD50",0
"Perturbation","RAD51",0
"Perturbation","RAD51AP1",0
"Perturbation","RAD52",0
"Perturbation","RAD54L",0
"Perturbation","RAE1",0
"Perturbation","RAET1E",0
"Perturbation","RAET1G",0
"Perturbation","RAET1L",0
"Perturbation","RAF1",0
"Perturbation","RAG1",0
"Perturbation","RAG2",0
"Perturbation","RALA",0
"Perturbation","RALB",0
"Perturbation","RALBP1",0
"Perturbation","RALGAPA1_RALGAPB",0
"Perturbation","RALGAPA2_RALGAPB",0
"Perturbation","RALGDS",0
"Perturbation","RALY",0
"Perturbation","RAMAC",0
"Perturbation","RAN",0
"Perturbation","RANBP17",0
"Perturbation","RANBP2",0
"Perturbation","RANBP3",0
"Perturbation","RANBP9",0
"Perturbation","RANGAP1",0
"Perturbation","RAP1A",0
"Perturbation","RAP1B",0
"Perturbation","RAP1GAP",0
"Perturbation","RAP1GDS1",0
"Perturbation","RAP2A",0
"Perturbation","RAPGEF1",0
"Perturbation","RAPGEF2",0
"Perturbation","RAPGEF3",0
"Perturbation","RAPGEF4",0
"Perturbation","RAPGEF5",0
"Perturbation","RAPGEF6",0
"Perturbation","RAPH1",0
"Perturbation","RARA",0
"Perturbation","RARA_RXRA",0
"Perturbation","RARB",49
"Perturbation","RARG",51
"Perturbation","RARRES2",0
"Perturbation","RASA1",0
"Perturbation","RASA4",0
"Perturbation","RASGEF1A",0
"Perturbation","RASGEF1B",0
"Perturbation","RASGEF1C",0
"Perturbation","RASGRF1",0
"Perturbation","RASGRF2",0
"Perturbation","RASGRP3",0
"Perturbation","RASSF1",0
"Perturbation","RASSF5",0
"Perturbation","RASSF6",0
"Perturbation","RAVER1",0
"Perturbation","RB1",51
"Perturbation","RB1CC1",0
"Perturbation","RBBP6",0
"Perturbation","RBBP7",0
"Perturbation","RBBP8",0
"Perturbation","RBCK1",0
"Perturbation","RBCK1_RNF31",0
"Perturbation","RBL2",0
"Perturbation","RBM15",0
"Perturbation","RBM38",0
"Perturbation","RBM7",0
"Perturbation","RBP1",0
"Perturbation","RBPJ",51
"Perturbation","RBX1",0
"Perturbation","RCAN1",0
"Perturbation","RCHY1",0
"Perturbation","RCOR1",0
"Perturbation","RCSD1",0
"Perturbation","RECQL4",0
"Perturbation","RECQL5",0
"Perturbation","REEP5",0
"Perturbation","REL",0
"Perturbation","RELA",49
"Perturbation","RELN",0
"Perturbation","REN",0
"Perturbation","RERE",0
"Perturbation","RET",0
"Perturbation","REV1",0
"Perturbation","RFC1_RFC2_RFC3_RFC4_RFC5",0
"Perturbation","RFFL",0
"Perturbation","RFNG",0
"Perturbation","RFPL4A",0
"Perturbation","RFWD3",0
"Perturbation","RFX1",0
"Perturbation","RFX3",0
"Perturbation","RGMA",0
"Perturbation","RGS19",0
"Perturbation","RGS2",0
"Perturbation","RGS4",0
"Perturbation","RGS6",0
"Perturbation","RHEB",0
"Perturbation","RHO",0
"Perturbation","RHOA",0
"Perturbation","RHOBTB1",0
"Perturbation","RHOBTB3",0
"Perturbation","RHOH",0
"Perturbation","RHOQ",0
"Perturbation","RHOU",0
"Perturbation","RIGI",0
"Perturbation","RILPL2",0
"Perturbation","RIMBP2",0
"Perturbation","RIMBP3",0
"Perturbation","RIMBP3B",0
"Perturbation","RIMBP3C",0
"Perturbation","RIMS1",0
"Perturbation","RIMS2",0
"Perturbation","RIMS3",0
"Perturbation","RIN1",0
"Perturbation","RING1",0
"Perturbation","RIOK1",0
"Perturbation","RIOK3",0
"Perturbation","RIOX1",0
"Perturbation","RIPK1",0
"Perturbation","RIPK1_TNF_TNFRSF1A_TRADD_TRAF2",0
"Perturbation","RIPK2",0
"Perturbation","RIPK3",0
"Perturbation","RIPK4",0
"Perturbation","RIT1",0
"Perturbation","RIT2",0
"Perturbation","RITA1",0
"Perturbation","RLF",0
"Perturbation","RLIM",0
"Perturbation","RLN1",0
"Perturbation","RLN2",0
"Perturbation","RLN3",0
"Perturbation","RNASE2",0
"Perturbation","RND1",0
"Perturbation","RNF10",0
"Perturbation","RNF11",0
"Perturbation","RNF111",0
"Perturbation","RNF115",0
"Perturbation","RNF123",0
"Perturbation","RNF123_UBAC1",0
"Perturbation","RNF125",0
"Perturbation","RNF126",0
"Perturbation","RNF128",0
"Perturbation","RNF13",0
"Perturbation","RNF135",0
"Perturbation","RNF138",0
"Perturbation","RNF139",0
"Perturbation","RNF144A",0
"Perturbation","RNF144B",0
"Perturbation","RNF146",0
"Perturbation","RNF149",0
"Perturbation","RNF152",0
"Perturbation","RNF167",0
"Perturbation","RNF168",0
"Perturbation","RNF170",0
"Perturbation","RNF180",0
"Perturbation","RNF182",0
"Perturbation","RNF183",0
"Perturbation","RNF185",0
"Perturbation","RNF19A",0
"Perturbation","RNF19B",0
"Perturbation","RNF2",0
"Perturbation","RNF20",0
"Perturbation","RNF208",0
"Perturbation","RNF20_RNF40_UBE2E1",0
"Perturbation","RNF216",0
"Perturbation","RNF220",0
"Perturbation","RNF24",0
"Perturbation","RNF25",0
"Perturbation","RNF26",0
"Perturbation","RNF31",0
"Perturbation","RNF34",0
"Perturbation","RNF38",0
"Perturbation","RNF4",0
"Perturbation","RNF40",0
"Perturbation","RNF41",0
"Perturbation","RNF43",0
"Perturbation","RNF5",0
"Perturbation","RNF6",0
"Perturbation","RNF7",0
"Perturbation","RNF8",0
"Perturbation","RNF8_UBE2N",0
"Perturbation","ROBO2",0
"Perturbation","ROBO3",0
"Perturbation","ROCK1",0
"Perturbation","ROCK2",0
"Perturbation","ROR1",0
"Perturbation","ROR2",0
"Perturbation","RORA",49
"Perturbation","RORB",0
"Perturbation","RORC",0
"Perturbation","RPA1",0
"Perturbation","RPA1_RPA2_RPA3",0
"Perturbation","RPA2",0
"Perturbation","RPAP2",0
"Perturbation","RPGR",0
"Perturbation","RPGRIP1",0
"Perturbation","RPGRIP1L",0
"Perturbation","RPH3A",0
"Perturbation","RPL10",0
"Perturbation","RPL11",0
"Perturbation","RPL13A",0
"Perturbation","RPL5",0
"Perturbation","RPN1",0
"Perturbation","RPS19",0
"Perturbation","RPS19BP1",0
"Perturbation","RPS27A_UBA1",0
"Perturbation","RPS27A_UBA6",0
"Perturbation","RPS27A_UBE2A",0
"Perturbation","RPS27A_UBE2B",0
"Perturbation","RPS27A_UBE2C",0
"Perturbation","RPS27A_UBE2D1",0
"Perturbation","RPS27A_UBE2D2",0
"Perturbation","RPS27A_UBE2D3",0
"Perturbation","RPS27A_UBE2D4",0
"Perturbation","RPS27A_UBE2E1",0
"Perturbation","RPS27A_UBE2E2",0
"Perturbation","RPS27A_UBE2E3",0
"Perturbation","RPS27A_UBE2G1",0
"Perturbation","RPS27A_UBE2G2",0
"Perturbation","RPS27A_UBE2H",0
"Perturbation","RPS27A_UBE2I",0
"Perturbation","RPS27A_UBE2J1",0
"Perturbation","RPS27A_UBE2J2",0
"Perturbation","RPS27A_UBE2K",0
"Perturbation","RPS27A_UBE2L3",0
"Perturbation","RPS27A_UBE2L5",0
"Perturbation","RPS27A_UBE2L6",0
"Perturbation","RPS27A_UBE2M",0
"Perturbation","RPS27A_UBE2N",0
"Perturbation","RPS27A_UBE2NL",0
"Perturbation","RPS27A_UBE2Q1",0
"Perturbation","RPS27A_UBE2Q2",0
"Perturbation","RPS27A_UBE2R2",0
"Perturbation","RPS27A_UBE2S",0
"Perturbation","RPS27A_UBE2T",0
"Perturbation","RPS27A_UBE2U",0
"Perturbation","RPS27A_UBE2V1",0
"Perturbation","RPS27A_UBE2V2",0
"Perturbation","RPS27A_UBE2W",0
"Perturbation","RPS27A_UBE2Z",0
"Perturbation","RPS6KA1",0
"Perturbation","RPS6KA2",0
"Perturbation","RPS6KA3",0
"Perturbation","RPS6KA4",0
"Perturbation","RPS6KA5",0
"Perturbation","RPS6KA6",0
"Perturbation","RPS6KB1",0
"Perturbation","RPS6KB2",0
"Perturbation","RPS6KC1",0
"Perturbation","RPTOR",0
"Perturbation","RRAGA_RRAGC",0
"Perturbation","RRAGC",0
"Perturbation","RRAGD",0
"Perturbation","RRAS",0
"Perturbation","RRM2B",0
"Perturbation","RRN3",0
"Perturbation","RSF1",0
"Perturbation","RSPO1",0
"Perturbation","RSPO2",0
"Perturbation","RSPO3",0
"Perturbation","RSPO4",0
"Perturbation","RTN4",0
"Perturbation","RUBCN",0
"Perturbation","RUBCNL",0
"Perturbation","RUNX1",51
"Perturbation","RUNX2",51
"Perturbation","RUNX3",51
"Perturbation","RUSC1",0
"Perturbation","RWDD3",0
"Perturbation","RXRA",49
"Perturbation","RXRB",0
"Perturbation","RXRG",0
"Perturbation","RYBP",0
"Perturbation","RYK",0
"Perturbation","S100A10",0
"Perturbation","S100A4",0
"Perturbation","S100A8",0
"Perturbation","S100A8_S100A9",0
"Perturbation","S100A9",0
"Perturbation","S1PR1",0
"Perturbation","S1PR2",0
"Perturbation","S1PR3",0
"Perturbation","S1PR5",0
"Perturbation","SAA1",0
"Perturbation","SAE1_UBA2",0
"Perturbation","SAFB",0
"Perturbation","SAG",0
"Perturbation","SAR1A",0
"Perturbation","SARM1",0
"Perturbation","SARS1",0
"Perturbation","SATB2",51
"Perturbation","SAV1",0
"Perturbation","SBDS",0
"Perturbation","SBF1",0
"Perturbation","SCAF11",0
"Perturbation","SCAND1",0
"Perturbation","SCAP",0
"Perturbation","SCARB1",0
"Perturbation","SCNN1A",0
"Perturbation","SCNN1B",0
"Perturbation","SCNN1G",0
"Perturbation","SCO2",0
"Perturbation","SCT",0
"Perturbation","SCYL1",0
"Perturbation","SCYL2",0
"Perturbation","SDC2",0
"Perturbation","SDC3",0
"Perturbation","SDC4",0
"Perturbation","SDCBP",0
"Perturbation","SDF2L1",0
"Perturbation","SDHAF2",0
"Perturbation","SEC23IP",0
"Perturbation","SEC61A1_SEC61A2_SEC61B_SEC61G",0
"Perturbation","SEC63",0
"Perturbation","SELENOF",0
"Perturbation","SELENOS",0
"Perturbation","SELP",0
"Perturbation","SELPLG",0
"Perturbation","SEM1",0
"Perturbation","SEMA3A",0
"Perturbation","SEMA3B",0
"Perturbation","SEMA3C",0
"Perturbation","SEMA3E",0
"Perturbation","SEMA3F",0
"Perturbation","SEMA4D",0
"Perturbation","SEMA5A",0
"Perturbation","SEMA6D",0
"Perturbation","SEMA7A",0
"Perturbation","SENP1",0
"Perturbation","SENP2",0
"Perturbation","SENP3",0
"Perturbation","SEPTIN12",0
"Perturbation","SEPTIN4",0
"Perturbation","SEPTIN7",0
"Perturbation","SEPTIN9",0
"Perturbation","SERPINA1",0
"Perturbation","SERPINA5",0
"Perturbation","SERPINB2",0
"Perturbation","SERPINB9",0
"Perturbation","SERPINC1",0
"Perturbation","SERPINE1",0
"Perturbation","SERPINE2",0
"Perturbation","SERPINF1",0
"Perturbation","SERPING1",0
"Perturbation","SESN1",0
"Perturbation","SESN2",0
"Perturbation","SESN3",0
"Perturbation","SESTD1",0
"Perturbation","SET",0
"Perturbation","SETBP1",0
"Perturbation","SETD1A",0
"Perturbation","SETD1B",0
"Perturbation","SETD2",0
"Perturbation","SETD5",0
"Perturbation","SETD7",0
"Perturbation","SETDB1",0
"Perturbation","SETDB2",0
"Perturbation","SF1",0
"Perturbation","SFN",0
"Perturbation","SFPQ",0
"Perturbation","SFRP1",0
"Perturbation","SFRP2",0
"Perturbation","SGK1",0
"Perturbation","SGK2",0
"Perturbation","SGK3",0
"Perturbation","SGO1",0
"Perturbation","SGTA",0
"Perturbation","SH2B1",0
"Perturbation","SH2B2",0
"Perturbation","SH2B3",0
"Perturbation","SH3BP1",0
"Perturbation","SH3BP4",0
"Perturbation","SH3GLB1",0
"Perturbation","SH3KBP1",0
"Perturbation","SH3PXD2A",0
"Perturbation","SH3PXD2B",0
"Perturbation","SH3RF1",0
"Perturbation","SHANK1",0
"Perturbation","SHANK2",0
"Perturbation","SHANK3",0
"Perturbation","SHC1",0
"Perturbation","SHC3",0
"Perturbation","SHH",0
"Perturbation","SHOC2",0
"Perturbation","SHPRH",0
"Perturbation","SIAH1",0
"Perturbation","SIAH2",0
"Perturbation","SIGMAR1",0
"Perturbation","SIK1",0
"Perturbation","SIK2",0
"Perturbation","SIK3",0
"Perturbation","SIL1",0
"Perturbation","SIM1",0
"Perturbation","SIM2",0
"Perturbation","SIN3B",0
"Perturbation","SIPA1",0
"Perturbation","SIRT1",49
"Perturbation","SIRT2",0
"Perturbation","SIRT3",0
"Perturbation","SIRT4",0
"Perturbation","SIRT5",0
"Perturbation","SIRT6",0
"Perturbation","SIRT7",0
"Perturbation","SIVA1",0
"Perturbation","SIX1",0
"Perturbation","SIX3",0
"Perturbation","SKA1_SKA2_SKA3",0
"Perturbation","SKI",0
"Perturbation","SKIL",0
"Perturbation","SKOR1",0
"Perturbation","SKP1",0
"Perturbation","SKP2",0
"Perturbation","SLA",0
"Perturbation","SLA2",0
"Perturbation","SLBP",0
"Perturbation","SLC18A2",0
"Perturbation","SLC2A4RG",0
"Perturbation","SLC30A9",0
"Perturbation","SLC9A1",0
"Perturbation","SLIT1",0
"Perturbation","SLIT2",0
"Perturbation","SLIT3",0
"Perturbation","SLITRK5",0
"Perturbation","SLK",0
"Perturbation","SLN",0
"Perturbation","SLX4",0
"Perturbation","SMAD1",51
"Perturbation","SMAD1_SMAD4",0
"Perturbation","SMAD2",51
"Perturbation","SMAD2_SMAD4",0
"Perturbation","SMAD3",51
"Perturbation","SMAD3_SMAD4",0
"Perturbation","SMAD4",51
"Perturbation","SMAD4_SMAD5",0
"Perturbation","SMAD4_SMAD9",0
"Perturbation","SMAD5",51
"Perturbation","SMAD6",0
"Perturbation","SMAD7",49
"Perturbation","SMAD9",0
"Perturbation","SMARCA2",0
"Perturbation","SMARCA4",0
"Perturbation","SMARCAD1",0
"Perturbation","SMARCB1",0
"Perturbation","SMARCD3",0
"Perturbation","SMC3",0
"Perturbation","SMCR8",0
"Perturbation","SMG1",0
"Perturbation","SMO",0
"Perturbation","SMURF1",0
"Perturbation","SMURF2",0
"Perturbation","SMYD2",0
"Perturbation","SMYD3",0
"Perturbation","SNAP91",0
"Perturbation","SNAPIN",0
"Perturbation","SNCA",0
"Perturbation","SNCAIP",0
"Perturbation","SNCB",0
"Perturbation","SND1",0
"Perturbation","SNF8",0
"Perturbation","SNIP1",0
"Perturbation","SNPH",0
"Perturbation","SNTA1",0
"Perturbation","SNTB1",0
"Perturbation","SNUPN",0
"Perturbation","SNW1",0
"Perturbation","SNX5",0
"Perturbation","SNX6",0
"Perturbation","SNX8",0
"Perturbation","SNX9",0
"Perturbation","SOCS1",0
"Perturbation","SOCS2",0
"Perturbation","SOCS3",0
"Perturbation","SOCS4",0
"Perturbation","SOCS5",0
"Perturbation","SOCS6",0
"Perturbation","SOD1",0
"Perturbation","SORBS1",0
"Perturbation","SORT1",0
"Perturbation","SOS1",0
"Perturbation","SOS2",0
"Perturbation","SOST",0
"Perturbation","SOX10",49
"Perturbation","SOX17",49
"Perturbation","SOX2",51
"Perturbation","SOX3",0
"Perturbation","SOX4",0
"Perturbation","SOX6",0
"Perturbation","SOX9",51
"Perturbation","SP1",51
"Perturbation","SP2",0
"Perturbation","SP3",51
"Perturbation","SP4",51
"Perturbation","SPAG11B",0
"Perturbation","SPAG5",0
"Perturbation","SPAG9",0
"Perturbation","SPART",0
"Perturbation","SPATA13",0
"Perturbation","SPC25",0
"Perturbation","SPDYA",0
"Perturbation","SPEG",0
"Perturbation","SPEN",0
"Perturbation","SPHK2",0
"Perturbation","SPI1",0
"Perturbation","SPIB",0
"Perturbation","SPNS1",0
"Perturbation","SPOP",0
"Perturbation","SPP1",0
"Perturbation","SPRED1",0
"Perturbation","SPRY1",0
"Perturbation","SPRY2",0
"Perturbation","SPRY4",0
"Perturbation","SPSB2",0
"Perturbation","SPX",0
"Perturbation","SQSTM1",0
"Perturbation","SRC",0
"Perturbation","SRCAP",0
"Perturbation","SRF",49
"Perturbation","SRGAP1",0
"Perturbation","SRGAP2",0
"Perturbation","SRGAP3",0
"Perturbation","SRI",0
"Perturbation","SRMS",0
"Perturbation","SRP19",0
"Perturbation","SRP54",0
"Perturbation","SRP72",0
"Perturbation","SRPK1",0
"Perturbation","SRPK2",0
"Perturbation","SRSF11",0
"Perturbation","SRSF3",0
"Perturbation","SRSF7",0
"Perturbation","SS18L1",0
"Perturbation","SSBP1",0
"Perturbation","SSH1",0
"Perturbation","SSH2",0
"Perturbation","SSH3",0
"Perturbation","SSRP1_SUPT16H",0
"Perturbation","SST",0
"Perturbation","SSTR1",0
"Perturbation","SSTR2",0
"Perturbation","SSTR3",0
"Perturbation","SSTR4",0
"Perturbation","SSTR5",0
"Perturbation","SSU72",0
"Perturbation","ST6GAL1",0
"Perturbation","STAG2",0
"Perturbation","STAP1",0
"Perturbation","STARD13",0
"Perturbation","STARD8",0
"Perturbation","STAT1",51
"Perturbation","STAT2",49
"Perturbation","STAT3",0
"Perturbation","STAT4",0
"Perturbation","STAT5A",51
"Perturbation","STAT6",51
"Perturbation","STIL",0
"Perturbation","STIM1",0
"Perturbation","STIP1",0
"Perturbation","STK10",0
"Perturbation","STK11",0
"Perturbation","STK17A",0
"Perturbation","STK24",0
"Perturbation","STK25",0
"Perturbation","STK26",0
"Perturbation","STK3",0
"Perturbation","STK33",0
"Perturbation","STK36",0
"Perturbation","STK38",0
"Perturbation","STK38L",0
"Perturbation","STK39",0
"Perturbation","STK4",0
"Perturbation","STK40",0
"Perturbation","STMN1",0
"Perturbation","STOM",0
"Perturbation","STOML2",0
"Perturbation","STON2",0
"Perturbation","STRN",0
"Perturbation","STRN4",0
"Perturbation","STT3A",0
"Perturbation","STT3B",0
"Perturbation","STUB1",0
"Perturbation","STX10_STX16_VAMP3_VTI1A",0
"Perturbation","STX3",0
"Perturbation","STX5",0
"Perturbation","STXBP1",0
"Perturbation","STXBP2",0
"Perturbation","STXBP4",0
"Perturbation","STXBP6",0
"Perturbation","STYK1",0
"Perturbation","STYX",0
"Perturbation","SUB1",0
"Perturbation","SUFU",0
"Perturbation","SUGT1",0
"Perturbation","SUMO1",0
"Perturbation","SUMO2",0
"Perturbation","SUMO3",0
"Perturbation","SUN1",0
"Perturbation","SUN2",0
"Perturbation","SUPT20H",0
"Perturbation","SUV39H1",0
"Perturbation","SUV39H2",0
"Perturbation","SV2A",0
"Perturbation","SVIP",0
"Perturbation","SYBU",0
"Perturbation","SYDE2",0
"Perturbation","SYK",0
"Perturbation","SYMPK",0
"Perturbation","SYN1",0
"Perturbation","SYN2",0
"Perturbation","SYN3",0
"Perturbation","SYNE1",0
"Perturbation","SYNGAP1",0
"Perturbation","SYNJ1",0
"Perturbation","SYNJ2BP",0
"Perturbation","SYP",0
"Perturbation","SYT1",0
"Perturbation","SYVN1",0
"Perturbation","TAB1",0
"Perturbation","TAB2",0
"Perturbation","TAB3",0
"Perturbation","TAC1",0
"Perturbation","TAC3",0
"Perturbation","TAC4",0
"Perturbation","TACR1",0
"Perturbation","TACR2",0
"Perturbation","TACR3",0
"Perturbation","TACSTD2",0
"Perturbation","TAF1",51
"Perturbation","TAF12",0
"Perturbation","TAF1A_TAF1B_TAF1C_TAF1D_TBP",0
"Perturbation","TAF1_TAF10_TAF11_TAF12_TAF13_TAF2_TAF3_TAF4_TAF5_TAF6_TAF7_TAF8_TAF9_TBP",0
"Perturbation","TAF4",0
"Perturbation","TAGAP",0
"Perturbation","TAGLN2",0
"Perturbation","TAL1",0
"Perturbation","TANC2",0
"Perturbation","TANK",0
"Perturbation","TAOK1",0
"Perturbation","TAOK2",0
"Perturbation","TAOK3",0
"Perturbation","TARBP2",0
"Perturbation","TARDBP",0
"Perturbation","TASP1",0
"Perturbation","TAX1BP1",0
"Perturbation","TBK1",0
"Perturbation","TBKBP1",0
"Perturbation","TBL1X",0
"Perturbation","TBL1XR1",0
"Perturbation","TBL1Y",0
"Perturbation","TBR1",0
"Perturbation","TBX2",49
"Perturbation","TBXA2R",0
"Perturbation","TCEA1",0
"Perturbation","TCF3",0
"Perturbation","TCF7",0
"Perturbation","TCL1A",0
"Perturbation","TCL1B",0
"Perturbation","TCOF1",0
"Perturbation","TDG",0
"Perturbation","TDP2",0
"Perturbation","TEC",0
"Perturbation","TEK",0
"Perturbation","TELO2",0
"Perturbation","TERB1",0
"Perturbation","TERB2",0
"Perturbation","TERF2",0
"Perturbation","TESK1",0
"Perturbation","TESK2",0
"Perturbation","TET2",0
"Perturbation","TET3",0
"Perturbation","TF",0
"Perturbation","TFAP2B",0
"Perturbation","TFAP4",0
"Perturbation","TFF2",0
"Perturbation","TFG",0
"Perturbation","TFPI",0
"Perturbation","TG",0
"Perturbation","TGFA",0
"Perturbation","TGFB1",0
"Perturbation","TGFB1I1",0
"Perturbation","TGFB2",0
"Perturbation","TGFB3",0
"Perturbation","TGFBI",0
"Perturbation","TGFBR1",0
"Perturbation","TGFBR1_TGFBR2",0
"Perturbation","TGFBR2",0
"Perturbation","TGFBRAP1_VPS11_VPS16_VPS18_VPS33A_VPS8",0
"Perturbation","TGIF1",0
"Perturbation","TGM2",0
"Perturbation","THBS1",0
"Perturbation","THBS2",0
"Perturbation","THBS3",0
"Perturbation","THBS4",0
"Perturbation","THEM4",0
"Perturbation","THPO",0
"Perturbation","THRA",51
"Perturbation","THRAP3",0
"Perturbation","THRB",51
"Perturbation","THRSP",0
"Perturbation","THY1",0
"Perturbation","TIA1",0
"Perturbation","TIAL1",0
"Perturbation","TIAM1",0
"Perturbation","TIAM2",0
"Perturbation","TICAM1",0
"Perturbation","TICAM2",0
"Perturbation","TIE1",0
"Perturbation","TIGIT",0
"Perturbation","TIMD4",0
"Perturbation","TIMELESS",0
"Perturbation","TIMP1",0
"Perturbation","TIMP2",0
"Perturbation","TIMP3",0
"Perturbation","TIPIN",0
"Perturbation","TIPRL",0
"Perturbation","TIRAP",0
"Perturbation","TJP1",0
"Perturbation","TJP2",0
"Perturbation","TLE1",0
"Perturbation","TLE2",0
"Perturbation","TLE4",0
"Perturbation","TLE5",0
"Perturbation","TLK1",0
"Perturbation","TLK2",0
"Perturbation","TLN1",0
"Perturbation","TLR10",0
"Perturbation","TLR1_TLR2",0
"Perturbation","TLR2",0
"Perturbation","TLR2_TLR6",0
"Perturbation","TLR3",0
"Perturbation","TLR4",0
"Perturbation","TLR5",0
"Perturbation","TLR7",0
"Perturbation","TLR8",0
"Perturbation","TLR9",0
"Perturbation","TLX1",0
"Perturbation","TLX3",0
"Perturbation","TM4SF1",0
"Perturbation","TM9SF4",0
"Perturbation","TMED10",0
"Perturbation","TMED5",0
"Perturbation","TMIGD2",0
"Perturbation","TMOD1",0
"Perturbation","TNC",0
"Perturbation","TNF",0
"Perturbation","TNFAIP1",0
"Perturbation","TNFAIP3",0
"Perturbation","TNFRSF10A",0
"Perturbation","TNFRSF10B",0
"Perturbation","TNFRSF13C",0
"Perturbation","TNFRSF14",0
"Perturbation","TNFRSF1A",0
"Perturbation","TNFRSF1B",0
"Perturbation","TNFRSF1B_TNFSF10",0
"Perturbation","TNFRSF21",0
"Perturbation","TNFRSF25",0
"Perturbation","TNFSF10",0
"Perturbation","TNFSF11",0
"Perturbation","TNFSF12",0
"Perturbation","TNFSF13",0
"Perturbation","TNFSF13B",0
"Perturbation","TNFSF14",0
"Perturbation","TNFSF15",0
"Perturbation","TNFSF18",0
"Perturbation","TNFSF4",0
"Perturbation","TNFSF8",0
"Perturbation","TNFSF9",0
"Perturbation","TNF_TNFRSF1A",0
"Perturbation","TNIK",0
"Perturbation","TNIP1",0
"Perturbation","TNK1",0
"Perturbation","TNK2",0
"Perturbation","TNKS",0
"Perturbation","TNKS2",0
"Perturbation","TNPO1",0
"Perturbation","TNRC6B",0
"Perturbation","TOB1",0
"Perturbation","TOB2",0
"Perturbation","TOLLIP",0
"Perturbation","TOMM20_TOMM22_TOMM40_TOMM5_TOMM6_TOMM7_TOMM70",0
"Perturbation","TOMM70",0
"Perturbation","TOP1",0
"Perturbation","TOPBP1",0
"Perturbation","TOPORS",0
"Perturbation","TOR1A",0
"Perturbation","TOR1AIP1",0
"Perturbation","TP53",51
"Perturbation","TP53AIP1",0
"Perturbation","TP53BP1",0
"Perturbation","TP53BP2",0
"Perturbation","TP53INP1",0
"Perturbation","TP53INP2",0
"Perturbation","TP53RK",0
"Perturbation","TP63",51
"Perturbation","TP73",49
"Perturbation","TPBG",0
"Perturbation","TPH1",0
"Perturbation","TPO",0
"Perturbation","TPR",0
"Perturbation","TPSAB1",0
"Perturbation","TPX2",0
"Perturbation","TRADD",0
"Perturbation","TRAF1",0
